,SYMBOL,exp_return,discounted_return,qtr_return,sell_date,stop_loss_price,days_delta,disc_rtn,qtr_rtn,outer_cv_avg_rmse_n11,outer_cv_std_n11,mean_revert_flag,yhat_upper,yhat_lower,Adj Close,21dBOLD,21dMA-TP,21dBOLU,90dSMA,90dSDev,90d_lower,90d_upper,volume_factor,Adj Close,adf,hurst
CEIX,CEIX,0.507766073732146,0.0058833699227367475,1.715464697796906,2022-09-16,51.227713299511514,70,0.0058833699227367475,1.715464697796906,42.00213487271792,50.56297615036784,False,97.7460350930997,54.605094409867974,48.560001373291016,43.74706653677178,50.14034113808283,56.53361573939388,49.298968103196884,4.335939961404529,40.62708818038783,57.97084802600594,1.8465165375779087,48.560001373291016,0.8584712299089412,0.521307050939059
OXY,OXY,0.0914957945173312,0.0010427938563677408,1.1006347383617168,2022-09-30,52.71873971327657,84,0.0010427938563677408,1.1006347383617168,100.92930852442485,82.32955422193163,False,93.1985339328397,48.514028816109885,61.470001220703125,53.19495268263854,59.93892851329985,66.68290434396116,61.476737991211905,4.564820721037561,52.34709654913678,70.60637943328703,1.4418026386830487,61.470001220703125,0.7684302329991222,0.539584520049378
