,Date,MIN_Lookback_One_Year,MIN_Lookback_2_Months,MIN_Lookback_1_Months,risk_trend_factor,risk_per_share,volume_factor,Adj Close,21dBOLD,21dMA-TP,21dBOLU,90dSMA,90dSDev,adf,hurst,sector_risk_trend_factor,Sector,Sector Symbol,Market Index,Index Symbol
GIS,2022-06-30 00:00:00,64.6500015258789,73.80000305175781,73.98999786376953,1.2879624351059673,10.799995422363281,1.078203018627727,75.44999694824219,64.36204510471636,68.78627011132619,73.21049511793602,69.97420126294332,2.1714298410735053,0.9580684243542412,0.42787070932364685,-2.034497446179797,Consumer Defensive,VDC,SP500,SPY
SJI,2022-06-30 00:00:00,29.239999771118164,35.31999969482422,35.31999969482422,1.2095220189535751,2.1000022888183594,0.9371430264656158,34.13999938964844,33.49364624073589,34.15619035751101,34.818734474286124,34.2448016121274,0.3773815614486284,0.18985640234106277,0.41915742810934603,-1.1253184604627717,Utilities,VPU,SP600,SLY
GO,2022-06-30 00:00:00,36.77000045776367,36.77000045776367,39.5,1.1439799276556317,12.980998992919922,1.3027054054226634,42.630001068115234,35.70800118949791,39.943754226442366,44.179507263386824,36.61543673560733,3.2059418475288877,0.21414111920475465,0.41324723951235703,-2.034497446179797,Consumer Defensive,VDC,SP400,MDYG
HRB,2022-06-30 00:00:00,26.229999542236328,28.510000228881836,36.2599983215332,1.1350529954847364,13.180002212524414,0.7692839445456144,35.31999969482422,32.7959448400317,34.7719841003418,36.74802336065189,30.912976264953613,4.042282977275507,0.885468527222906,0.44123162509402203,-6.2459721118030025,Consumer Cyclical,VCR,SP400,MDYG
SAFT,2022-06-30 00:00:00,87.9800033569336,93.18000030517578,94.33999633789062,1.0618273009179882,14.8800048828125,1.2387484181204467,97.0999984741211,87.9612125967559,92.14174612741623,96.32227965807655,89.98892832559252,3.1070717606791027,0.4513502766995791,0.42310859476433244,error,error,error,SP600,SLY
RGP,2022-06-30 00:00:00,15.449999809265137,20.15999984741211,20.15999984741211,0.9673917700677592,5.520000457763672,1.5575475070842018,20.3700008392334,17.182015935383774,18.889960289001465,20.597904642619156,17.80169085093907,1.0596704514863733,0.7571570216396658,0.3779637536795783,-4.944886892528317,Industrials,VIS,SP600,SLY
WRB,2022-06-30 00:00:00,54.95333480834961,71.52999877929688,71.58000183105469,0.9328713662344048,7.1999969482421875,1.1645992998695456,68.26000213623047,64.79631987376284,68.42595239669558,72.05558491962832,68.18781749785893,1.5765859759035115,0.9624907754356073,0.4509988761163726,-5.390992495956302,Financial Services,VFH,SP500,SPY
POST,2022-06-30 00:00:00,77.16622924804688,77.94000244140625,82.98999786376953,0.8980706893543559,9.970001220703125,0.6524680088704994,82.3499984741211,73.93234733972074,79.0872221144419,84.24209688916307,77.53547604878743,3.3957973701698565,0.4023874995127755,0.3672133213287974,error,error,error,SP400,MDYG
EXLS,2022-06-30 00:00:00,108.66000366210938,154.97999572753906,154.97999572753906,0.7795201369728452,29.979995727539062,1.3282659153499772,147.3300018310547,133.04402440183569,143.86146702842106,154.67890965500644,141.2342469351632,6.594592613909326,0.9838479982934115,0.37596962810132895,error,error,error,SP600,SLY
VIVO,2022-06-30 00:00:00,27.450000762939453,28.719999313354492,28.719999313354492,0.7502945831522027,8.489999771118164,1.0116495579572875,30.420000076293945,25.609208059424823,28.560515820033963,31.511823580643103,27.073730135720872,1.7305156276773124,0.6760899975621865,0.42968171011543255,-2.9172883662152946,Healthcare,VHT,SP600,SLY
SCI,2022-06-30 00:00:00,56.86000061035156,72.06999969482422,72.06999969482422,0.7369649423618322,8.630001068115234,1.0117784199547992,69.12000274658203,63.13405251575424,67.85163251180498,72.56921250785572,68.11096139938113,2.0512284067099005,0.8942704320810839,0.36241183989842674,-6.2459721118030025,Consumer Cyclical,VCR,SP400,MDYG
AZO,2022-06-30 00:00:00,1551.489990234375,2267.39990234375,2267.39990234375,0.7266462847660238,496.9000244140625,0.9015513536570603,2149.1201171875,1965.9601438116495,2074.2239341130335,2182.4877244144172,2056.0767894926526,102.83617920834617,0.9875170200936569,0.3995316207200818,-6.2459721118030025,Consumer Cyclical,VCR,SP500,SPY
BMY,2022-06-30 00:00:00,67.95999908447266,78.16999816894531,78.61000061035156,0.7049554135640023,8.879997253417969,1.1365037980780484,77.0,71.78146876933206,75.87234106517974,79.96321336102741,76.1554759494842,1.4416932293824456,0.7618006069411871,0.4762829863078131,-2.9172883662152946,Healthcare,VHT,SP500,SPY
SNEX,2022-06-30 00:00:00,70.47000122070312,77.5,78.47000122070312,0.6416181875684346,12.110000610351562,1.3246533034413701,78.06999969482422,70.32896198772221,75.44623050992452,80.56349903212683,73.11611118013897,2.9209204548413763,0.7700862401980693,0.37340192994270266,error,error,error,SP600,SLY
MUSA,2022-06-30 00:00:00,159.0,249.11000061035156,262.5799865722656,0.6178359391012406,45.18998718261719,1.411447905606779,232.8699951171875,218.94596572370327,235.20876948038736,251.47157323707145,235.41867404513889,12.417030969712325,0.9937845295362387,0.4107282967181426,-6.2459721118030025,Consumer Cyclical,VCR,SP400,MDYG
UTHR,2022-06-30 00:00:00,212.6199951171875,218.3800048828125,236.05999755859375,0.5781839164312407,68.94000244140625,1.3582440916580811,235.63999938964844,212.29518788512544,227.66281751602415,243.03044714692285,203.6664284600152,22.368965167268897,0.9258301889311615,0.41728791416696215,-2.9172883662152946,Healthcare,VHT,SP400,MDYG
UFCS,2022-06-30 00:00:00,32.93000030517578,32.93000030517578,32.93000030517578,0.4750302248580756,8.209999084472656,1.5092196239165365,34.22999954223633,30.37911207040142,32.96650815388513,35.55390423736884,31.23555558825296,1.6639264667451203,0.5747345224788514,0.49731849543688955,error,error,error,SP600,SLY
PPC,2022-06-30 00:00:00,26.280000686645508,29.700000762939453,34.59000015258789,0.4489203859046128,6.950000762939453,1.159234473563096,31.229999542236328,28.3328373106343,31.088174456641788,33.84351160264927,29.416388768998402,2.2796019841601938,0.3497116666882943,0.5567074359086596,-2.034497446179797,Consumer Defensive,VDC,SP400,MDYG
MRK,2022-06-30 00:00:00,81.67938995361328,91.4000015258789,94.91999816894531,0.4349333587044359,12.669998168945312,1.1338972594710361,91.16999816894531,82.78642954912928,88.84341052221873,94.90039149530818,88.05861521524096,3.194178663399216,0.842452706080552,0.3368665927986935,-2.9172883662152946,Healthcare,VHT,SP500,SPY
VRTX,2022-06-30 00:00:00,234.5800018310547,292.75,292.75,0.42037925282177174,60.16001892089844,0.948144681106853,281.7900085449219,243.32707297400867,268.2120252336775,293.0969774933463,267.66920664953807,13.320451504285705,0.3634578340522604,0.434613330064032,-2.9172883662152946,Healthcare,VHT,SP500,SPY
MANT,2022-06-30 00:00:00,92.0,92.0,95.9800033569336,0.4008800927626414,15.890007019042969,2.151696750977039,95.44999694824219,94.36606432564928,95.06540713234553,95.76474993904178,89.19409409780351,6.066125569851987,0.6138795056420737,0.3656221145592817,error,error,error,SP600,SLY
ED,2022-06-30 00:00:00,80.43000030517578,99.22000122070312,101.12000274658203,0.30139648824652426,15.030006408691406,0.8189082451687331,95.0999984741211,85.03678068048649,92.83210309346516,100.62742550644384,94.71849066113668,3.328724168901083,0.7311705489860894,0.38543726361232156,-1.1253184604627717,Utilities,VPU,SP500,SPY
AZPN,2022-06-30 00:00:00,162.55999755859375,169.22000122070312,203.75,0.2889878026382602,53.670013427734375,0.583176033621938,183.67999267578125,181.0333926691903,194.9480148194328,208.86263696967532,178.1389278230213,16.791171277015845,0.7374627276341956,0.3861871518521676,error,error,error,SP400,MDYG
OXY,2022-06-30 00:00:00,33.5,63.560001373291016,74.04000091552734,0.28064845210072115,19.740001678466797,1.3800402165047738,58.880001068115234,51.709377486200744,61.925278012714685,72.14117853922863,61.360198565891814,4.718335009927694,0.733803065415267,0.5390429869540395,-0.6324604734216288,Energy,VDE,SP500,SPY
NTUS,2022-06-30 00:00:00,29.700000762939453,33.93000030517578,33.93000030517578,0.2697841060266027,2.780000686645508,1.54656653415374,32.77000045776367,31.165404010128615,32.360396899874246,33.55538978961988,31.609484074607728,2.643387979245788,0.15109084842556308,0.41828649903309995,error,error,error,SP600,SLY
CVBF,2022-06-30 00:00:00,24.3700008392334,24.3700008392334,24.979999542236328,0.2659165381408995,2.6700000762939453,1.7812153465359508,24.809999465942383,23.670069147518813,24.51227891255939,25.354488677599964,23.73996070074657,0.7462467782308249,0.5526930865275018,0.31796119739359197,error,error,error,SP600,SLY
CHEF,2022-06-30 00:00:00,35.56999969482422,39.029998779296875,39.029998779296875,0.26206903582378793,11.600000381469727,0.7595403451833508,38.88999938964844,30.14939866850466,35.33051578582279,40.51163290314092,35.08000013563368,2.1856416542466026,0.3062774337203977,0.4827047798555746,-2.034497446179797,Consumer Defensive,VDC,SP600,SLY
HSY,2022-06-30 00:00:00,175.86000061035156,231.60000610351562,231.60000610351562,0.22749815348113414,28.220001220703125,1.2187647812314026,215.16000366210938,202.48635212995356,212.25488063267298,222.0234091353924,217.34148891388423,6.990234681470679,0.9861666691649317,0.44797923562242736,-2.034497446179797,Consumer Defensive,VDC,SP500,SPY
DINO,2022-06-30 00:00:00,39.38999938964844,41.45000076293945,51.75,0.16420452501162833,17.599998474121094,1.2267775430222527,45.15999984741211,40.691621083788824,50.002777584015384,59.31393408424194,44.625182197207494,5.916716410036958,0.43348600685895977,0.5503094662974951,-0.6324604734216288,Energy,VDE,SP400,MDYG
UTL,2022-06-30 00:00:00,57.9900016784668,57.9900016784668,58.869998931884766,0.1572630354542374,8.330001831054688,0.8501502307544616,58.720001220703125,50.621366204626135,55.31984115782238,60.01831611101863,53.788416605147106,2.7216437966067053,0.3990901460303451,0.4881633982997244,error,error,error,SP600,SLY
UNH,2022-06-30 00:00:00,425.9800109863281,553.2899780273438,553.2899780273438,0.12072532764379529,69.0,1.379400264881883,513.6300048828125,450.8661006305008,485.85777767120845,520.8494547119161,501.7323036799355,22.60947887327971,0.9800144616373458,0.30528988891030145,-2.9172883662152946,Healthcare,VHT,SP500,SPY
CDK,2022-06-30 00:00:00,54.70000076293945,54.70000076293945,54.70000076293945,0.11170180386745937,1.8799972534179688,1.5973223991509102,54.77000045776367,54.19004499467313,54.5227260135469,54.85540703242067,53.93855208442325,1.3601138020458652,0.20264563426299548,0.5267963096015034,-5.328577538176447,Technology,VGT,SP400,MDYG
SWX,2022-06-30 00:00:00,73.54000091552734,90.70999908447266,95.62000274658203,0.10066147576364014,13.610000610351562,1.0578192385179044,87.08000183105469,81.33989422946038,88.3983330802312,95.45677193100201,87.91756203061058,4.681975218433344,0.18988939239290076,0.4012358971151381,error,error,error,SP400,MDYG
PLAB,2022-06-30 00:00:00,14.5600004196167,20.299999237060547,22.739999771118164,0.09688570924156502,8.670001029968262,2.0651706598079387,19.479999542236328,18.237190079986288,20.621865075732032,23.006540071477776,17.560952451494003,2.7253580793177568,0.7153436502855703,0.32882025891867334,-5.328577538176447,Technology,VGT,SP600,SLY
PBF,2022-06-30 00:00:00,18.780000686645508,30.969999313354492,35.65999984741211,0.09649132591304006,17.099998474121094,1.0243393950677866,29.020000457763672,28.619635266848647,36.23960312585982,43.859570984871,31.341745951819043,4.593259398200567,0.6211251609263203,0.5517717230606696,-0.6324604734216288,Energy,VDE,SP600,SLY
EXC,2022-06-30 00:00:00,33.78031539916992,50.709999084472656,50.709999084472656,0.07839889834405175,9.69000244140625,0.8649944659491782,45.31999969482422,38.857386162017406,44.508214133126394,50.15904210423538,46.9259919211978,2.559971108402759,0.9093567698361097,0.38842155176778714,-1.1253184604627717,Utilities,VPU,SP500,SPY
PGR,2022-06-30 00:00:00,107.58999633789062,120.16999816894531,120.4800033569336,0.03955530330144625,14.410003662109375,1.122374137512648,116.2699966430664,108.1313859660066,114.78031748817081,121.42924901033501,113.34990919203986,3.8013227753765073,0.9111644368789219,0.35757235730554576,-5.390992495956302,Financial Services,VFH,SP500,SPY
XOM,2022-06-30 00:00:00,64.93000030517578,91.51000213623047,99.77999877929688,0.03157406432368182,22.169998168945312,1.220322538802982,85.63999938964844,82.24965767932969,93.87936461917938,105.50907155902908,90.1966667175293,5.608847769104521,0.7859737202563033,0.5224077602485925,-0.6324604734216288,Energy,VDE,SP500,SPY
K,2022-06-30 00:00:00,68.5999984741211,70.20999908447266,75.55999755859375,-0.03649700074782415,9.589996337890625,1.4253200148115894,71.33999633789062,66.65076316264086,69.07940470983111,71.50804625702136,69.19238114735437,1.984719770943435,0.2668194411060469,0.40435908864269404,-2.034497446179797,Consumer Defensive,VDC,SP500,SPY
CNC,2022-06-30 00:00:00,75.25,89.91999816894531,89.91999816894531,-0.10096113286766298,12.479995727539062,0.8385052231038653,84.61000061035156,75.20693377479832,81.04944444081141,86.89195510682451,83.00277773539226,3.11760375031446,0.42794534999441186,0.3933951364063979,-2.9172883662152946,Healthcare,VHT,SP500,SPY
DLTR,2022-06-30 00:00:00,120.37000274658203,177.19000244140625,177.19000244140625,-0.17311826477610326,41.590003967285156,0.8120672461882895,155.85000610351562,150.35555197815552,156.42142874097067,162.48730550378582,158.39059593563988,10.35204215174462,0.5751949015623078,0.436429775816607,-2.034497446179797,Consumer Defensive,VDC,SP500,SPY
UNM,2022-06-30 00:00:00,31.979999542236328,34.279998779296875,36.939998626708984,-0.18066486954765923,6.310001373291016,0.8447132793158891,34.02000045776367,31.566458487723597,34.541547744993174,37.51663700226275,33.8419444977291,1.840404424868136,0.45463160333393904,0.4905829869455337,-5.390992495956302,Financial Services,VFH,SP400,MDYG
PWR,2022-06-30 00:00:00,101.95999908447266,140.0399932861328,140.0399932861328,-0.1873637014691747,32.1300048828125,1.2802435307800097,125.33999633789062,113.66230416579698,124.01033343966046,134.35836271352395,122.57754431830512,7.991320801743815,0.9847216593996301,0.42985372071025235,-4.944886892528317,Industrials,VIS,SP500,SPY
DG,2022-06-30 00:00:00,225.25,262.2099914550781,262.2099914550781,-0.19643870316471654,67.96000671386719,0.9360267202180309,245.44000244140625,221.90848546251584,236.13813545590355,250.36778544929126,233.47869140382798,15.09248611714014,0.8692596660525352,0.2850782067080524,-2.034497446179797,Consumer Defensive,VDC,SP500,SPY
OPCH,2022-06-30 00:00:00,22.690000534057617,30.700000762939453,31.079999923706055,-0.19855571679654888,5.539999008178711,1.2825443008672286,27.790000915527344,25.05019783129817,27.92496040132311,30.799722971348046,28.41730152614533,1.2536966758780657,0.6744640013514647,0.37791289104512854,-2.9172883662152946,Healthcare,VHT,SP400,MDYG
HUM,2022-06-30 00:00:00,472.67999267578125,472.67999267578125,472.67999267578125,-0.20775055630279377,66.57000732421875,1.0106883576923085,468.07000732421875,419.3269481851305,445.96537054152714,472.60379289792377,444.1982712518601,11.975715235989751,0.6720528387563114,0.3102113626042454,-2.9172883662152946,Healthcare,VHT,SP500,SPY
COKE,2022-06-30 00:00:00,460.0,638.0,638.0,-0.2282207516402551,194.1099853515625,1.6861156217552837,563.9000244140625,481.28229182251255,563.4162302168588,645.5501686112051,522.1716668265207,46.77479266924077,0.9361389434929669,0.43734234457188675,-2.034497446179797,Consumer Defensive,VDC,SP600,SLY
PEP,2022-06-30 00:00:00,149.77999877929688,177.6199951171875,177.6199951171875,-0.23507357525343536,21.44000244140625,1.0870296872298675,166.66000366210938,155.8648586933296,162.8034921070886,169.7421255208476,168.20837384178526,5.229775276484358,0.8486834176347082,0.3296637912622915,-2.034497446179797,Consumer Defensive,VDC,SP500,SPY
VG,2022-06-30 00:00:00,15.720000267028809,20.920000076293945,20.920000076293945,-0.23636364818604627,4.399999618530273,1.4148698297373825,18.84000015258789,15.61270604993966,17.916349236927335,20.21999242391501,19.10083332515898,1.186586372176878,0.6757010110839415,0.500698017239775,-10.115176454780833,Communication Services,VOX,SP600,SLY
KO,2022-06-30 00:00:00,56.47999954223633,67.19999694824219,67.19999694824219,-0.2644519831271144,8.129997253417969,1.0410214176893267,62.90999984741211,58.85938617001341,61.604231440831754,64.3490767116501,62.97830425746857,1.7244139039158817,0.80881328447857,0.3797409551243434,-2.034497446179797,Consumer Defensive,VDC,SP500,SPY
CSGS,2022-06-30 00:00:00,49.279998779296875,65.94999694824219,65.94999694824219,-0.27684241746213556,7.729999542236328,1.2671139098013353,59.68000030517578,54.77159954522408,58.551448897709925,62.33129825019577,60.29007477230496,2.70607056563995,0.715595783852802,0.44985847748409313,-5.328577538176447,Technology,VGT,SP600,SLY
ELV,2022-06-30 00:00:00,406.0,533.6799926757812,533.6799926757812,-0.3301549435523166,77.60000610351562,0.995122126789402,482.5799865722656,444.4865887089076,475.5630169823056,506.6394452557036,494.10682484460256,18.90535031524073,0.9178256978429764,0.3285136384327176,-2.9172883662152946,Healthcare,VHT,SP500,SPY
SENEA,2022-06-30 00:00:00,56.650001525878906,56.900001525878906,58.220001220703125,-0.33268744691027996,15.479999542236328,1.5294750913465822,55.540000915527344,48.030339708543345,54.5359125288706,61.04148534919785,54.49603162493025,2.576721923923503,0.6041246273772549,0.32874510877530766,error,error,error,SP600,SLY
TWI,2022-06-30 00:00:00,11.819999694824219,16.350000381469727,19.229999542236328,-0.3577510247125127,5.869999885559082,1.6108673081385245,15.100000381469727,14.792822210726538,17.659920616755407,20.527019022784277,16.182103179749987,1.9440148339724195,0.7693042938066731,0.49585566091871314,-4.944886892528317,Industrials,VIS,SP600,SLY
ATNI,2022-06-30 00:00:00,48.13999938964844,48.13999938964844,48.13999938964844,-0.36354660807693434,10.150001525878906,1.1723354822324095,46.90999984741211,41.43489632298348,44.30884010072738,47.182783878471284,42.20235506693522,2.124285617937506,0.12323079531447056,0.38753691243877414,error,error,error,SP600,SLY
NTCT,2022-06-30 00:00:00,31.90999984741211,34.869998931884766,37.68000030517578,-0.39324375839458975,7.399999618530273,0.9786539362921399,33.849998474121094,32.6109099164165,34.27753976791624,35.94416961941597,33.54424615890261,1.6627047789160936,0.05206028617969695,0.34578967065000643,-5.328577538176447,Technology,VGT,SP600,SLY
TWNK,2022-06-30 00:00:00,17.229999542236328,24.270000457763672,24.270000457763672,-0.4246037332558284,5.040000915527344,0.8174478359138828,21.209999084472656,19.22700503362747,20.234539592076864,21.242074150526257,21.613372946542405,1.2242408866140082,0.8381360109421252,0.4306991780137925,error,error,error,SP600,SLY
AMPH,2022-06-30 00:00:00,21.3799991607666,44.459999084472656,44.459999084472656,-0.43379617575956975,13.670001983642578,3.024901747830299,34.790000915527344,27.494197887544388,33.57920651965671,39.66421515176903,35.619960436745295,3.2155853207999083,0.7437553535788861,0.43480307954538866,-2.9172883662152946,Healthcare,VHT,SP600,SLY
DVN,2022-06-30 00:00:00,31.989999771118164,65.44999694824219,79.19000244140625,-0.43595665373957304,25.920001983642578,1.3412723155052124,55.11000061035156,48.65066870031143,65.93376631963821,83.21686393896499,64.3981358058869,6.79497747689366,0.8869611475170311,0.5181144701737579,-0.6324604734216288,Energy,VDE,SP500,SPY
ASH,2022-06-30 00:00:00,95.95999908447266,111.05000305175781,111.05000305175781,-0.4655168633872506,19.14000701904297,1.1066015155879525,103.05000305175781,92.22977948814595,101.95996033199249,111.69014117583903,102.242857130747,4.217867045762189,0.426592573259111,0.3723626660778708,error,error,error,SP400,MDYG
MPC,2022-06-30 00:00:00,64.83999633789062,93.20999908447266,104.62999725341797,-0.48577466639295674,33.040000915527344,1.4529073001570108,82.20999908447266,77.13438686013738,97.19702378530351,117.25966071046965,93.17911120823452,8.046055023047948,0.5379573371534158,0.49923267172710306,-0.6324604734216288,Energy,VDE,SP500,SPY
PTEN,2022-06-30 00:00:00,11.270000457763672,18.770000457763672,20.530000686645508,-0.48958345011822296,6.720000267028809,1.2847468219503382,15.760000228881836,14.000560357948054,17.052896931057884,20.105233504167714,16.758629768613783,1.4521661980286293,0.15646098286874494,0.4621301401346574,-0.6324604734216288,Energy,VDE,SP600,SLY
ABBV,2022-06-30 00:00:00,118.27999877929688,175.91000366210938,175.91000366210938,-0.5026025869887982,21.1300048828125,0.8885377393807241,153.16000366210938,135.13904539809974,145.98103144812208,156.82301749814442,152.4561966184586,7.714792704798553,0.9610586173740994,0.46889282211283945,-2.9172883662152946,Healthcare,VHT,SP500,SPY
SAIC,2022-06-30 00:00:00,95.9800033569336,95.9800033569336,95.9800033569336,-0.5195439612391827,16.62999725341797,1.0380372093024284,93.0999984741211,84.64246479469776,90.30702357821994,95.97158236174212,87.42261874486529,3.8590249628511977,0.05810266584072221,0.316312001574445,-5.328577538176447,Technology,VGT,SP400,MDYG
VLO,2022-06-30 00:00:00,84.94999694824219,121.73999786376953,135.75,-0.5326111436344226,44.30999755859375,1.7816700167969775,106.27999877929688,97.71272103425746,124.36007896302239,151.0074368917873,118.32527766152033,12.656379424470186,0.41103634310863324,0.5157666206625879,-0.6324604734216288,Energy,VDE,SP500,SPY
COP,2022-06-30 00:00:00,63.56999969482422,107.5199966430664,117.98999786376953,-0.5336773951315676,36.81999969482422,1.0890297063315986,89.80999755859375,81.68960422579784,104.70008822849819,127.71057223119854,101.99380084446499,8.498250205885386,0.7806476502407574,0.45893034430513413,-0.6324604734216288,Energy,VDE,SP500,SPY
CYTK,2022-06-30 00:00:00,30.139999389648438,47.900001525878906,47.900001525878906,-0.5412474699806861,14.90999984741211,1.1685049065737143,39.290000915527344,36.41959835738854,42.39519874633305,48.370799135277565,40.294127252366806,3.1051588673688455,0.9879593454146298,0.3488424585098427,-2.9172883662152946,Healthcare,VHT,SP600,SLY
IBM,2022-06-30 00:00:00,144.72999572753906,144.72999572753906,144.72999572753906,-0.5610134161322461,18.92999267578125,0.945669395967476,141.19000244140625,133.60362356507449,138.9987304929703,144.39383742086613,134.37717613341317,5.201564506362527,0.01444323554522621,0.35618182634224976,-5.328577538176447,Technology,VGT,SP500,SPY
UVV,2022-06-30 00:00:00,60.95000076293945,61.47999954223633,64.12999725341797,-0.5679012134253428,8.909996032714844,1.2087728035518353,60.5,55.069056819945345,59.66396834358337,64.2588798672214,59.56037123241122,2.06994153123349,0.2634688536394203,0.4278575125663121,-2.034497446179797,Consumer Defensive,VDC,SP600,SLY
NFG,2022-06-30 00:00:00,55.220001220703125,74.31999969482422,75.12000274658203,-0.5786661783854167,11.25,1.1650077753447392,66.05000305175781,62.410291437007245,69.19373693920318,75.97718244139911,69.61349320790124,2.6097337258768567,0.8907877403450564,0.455581336931802,-0.6324604734216288,Energy,VDE,SP400,MDYG
NI,2022-06-30 00:00:00,26.600000381469727,32.59000015258789,32.59000015258789,-0.579684903388299,5.710000991821289,1.199474339334579,29.489999771118164,25.716624585726898,29.090000069330614,32.46337555293433,30.160369328090123,1.4815219023743194,0.26707947679466715,0.37170051319921316,-1.1253184604627717,Utilities,VPU,SP500,SPY
