,SYMBOL,exp_return,discounted_return,qtr_return,sell_date,stop_loss_price,days_delta,disc_rtn,qtr_rtn,outer_cv_avg_abs_err_n11,outer_cv_std_n11,mean_revert_flag,yhat_upper,yhat_lower,21dMA-TP,90dSMA,90d_lower,90d_upper,21dBOLU,90dSDev,21dBOLD,Adj Close,Date,Index Symbol,MIN_Lookback_1_Months,MIN_Lookback_2_Months,MIN_Lookback_One_Year,Market Index,Sector,Sector Symbol,adf,hurst,risk_per_share,risk_trend_factor,sector_risk_trend_factor,volume_factor,outer_cv_avg_abs_err_n11_ratio,outer_cv_std_n11_ratio
GO,GO,0.0856547226378735,0.0029394272406568778,1.310004578943782,2022-08-10,41.99614851282612,28,0.0029394272406568778,1.310004578943782,34.66890586969732,33.2992898594777,False,53.83010157938572,42.10307590980401,41.93224607195173,37.614643036373074,29.96539841336277,45.26388765938338,45.80410242328014,3.824622311505152,38.06038972062332,43.63999938964844,2022-07-12,MDYG,39.5,37.36000061035156,36.77000045776367,SP400,Consumer Defensive,VDC,0.23641570134917012,0.42108889068301775,10.580001831054688,1.6342149440919795,-2.033377233781814,1.4288768444498607,0.7944295681617471,0.7630451495234533
