,Date,buy_volume_pct,sell_volume_pct,daily_buy_vol,daily_sell_vol,net_daily_vol,20td_trend_vol,20td_tot_daily_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_trend_vol,50td_tot_daily_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,MIN_Lookback_One_Year,MIN_Lookback_2_Months,MIN_Lookback_1_Months,risk_trend_factor,risk_per_share,volume_factor,Adj Close,50tdBOLD,50tdMA-TP,50tdBOLU,200tdSMA,200tdSDev,adf_50td,tau_50td,tau_50td_p,hurst_50td,sector_50td_tvf_vel,sector_20td_tvf_vel,sector_risk_trend_factor,Sector,Sector Symbol,Market Index,Index Symbol,shortName,beta,currentRatio,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,sharesOutstanding,shortRatio,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEPS,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingPE
SLY,2022-08-01 00:00:00,0.7474742025724216,-0.2525257974275784,96125.18245081342,-32474.817549186584,63650.36490162683,1158132.4693318196,2731300.0,0.42402243229664244,0.21764684939956958,1.9482130500230481,1158132.4693318196,2731300.0,0.42402243229664244,0.10882342469978479,3.8964261000460962,100.94000244140625,105.30000305175781,105.30000305175781,-3.578908450187211,12.989997863769531,1.5559807010849058,88.3499984741211,76.49224163115296,83.31586664835613,90.1394916655593,91.78055027008057,6.733010692253535,0.3376342748272796,-0.0825163674082288,0.39816122712718394,,error,error,error,error,error,,,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
CTLT,2022-08-01 00:00:00,0.01779469580138578,-0.9822053041986142,16662.953148417644,-919737.0468515824,-903074.0937031647,2989021.290281146,20290900.0,0.14730846292087318,0.0756853648360468,1.9463269185526118,2989021.290281146,20290900.0,0.14730846292087318,0.0378426824180234,3.8926538371052235,127.68000030517578,142.63999938964844,142.63999938964844,-4.748086579504274,16.334999084472656,0.8950414541704876,111.80000305175781,97.40868656637764,105.96969996134439,114.53071335631114,110.48350009918212,12.685990528403527,0.03226394766537038,0.2613311773600135,0.007431831159676648,,2.5050381494801273,1.2525190747400636,-6.073836237710818,Healthcare,VHT,SP500,SPY,"Catalent, Inc.",1.32567,2.892,90.674,,,-0.381,-0.392,1147000064,0.24389,,error,27.070217,-261775008,0.33828998,1352000000,1.09454,Drug Manufacturers—Specialty & Generic,,,,,20036012032,504000000,0.16925,0,1.92,4.323948,4.260262,0.10908,2.045,0.05212,0.117869996,0.209,26.913,179212992,3.65,,880000000,4.91,4200000000,4703000064,error,0,0,39.78648
TCBI,2022-08-01 00:00:00,0.7446807215469837,-0.2553192784530163,308148.88257614186,-105651.11742385813,202497.7651522837,1333671.9436697243,10287700.0,0.1296375228350092,0.0666725056942358,1.94439254210026,1333671.9436697243,10287700.0,0.1296375228350092,0.0333362528471179,3.88878508420052,71.5999984741211,71.5999984741211,71.5999984741211,-3.5729077474619517,10.629997253417969,0.9224263395490464,58.939998626708984,49.470869191037565,53.9982666015625,58.52566401208743,58.801149978637696,4.834376404770277,0.7192116888802127,0.40244897959183673,3.725513226231318e-05,,1.23108783263325,0.615543916316625,-4.9083379915323055,Financial Services,VFH,SP400,MDYG,"Texas Capital Bancshares, Inc.",1.547467,,,,,-0.55,-0.535,,0,,error,13.241859,,0,937067000,1.0389199,Banks—Regional,,,,,2888178944,365208000,0.31677,0,2.08,1.0492177,3.3528583,0.21166,,0.0054,0.05957,-0.148,17.045,50723200,4.63,,4281605120,85.83,3614849024,861408000,error,0,0,14.059258
LH,2022-08-01 00:00:00,0.20450518588255207,-0.7954948141174479,155587.5454194456,-605212.4545805544,-449624.9091611088,3703457.9584336667,12187900.0,0.3038635005565903,0.15648633016236813,1.9417894217424971,3703457.9584336667,12187900.0,0.3038635005565903,0.07824316508118406,3.8835788434849943,299.6700134277344,317.1700134277344,317.1700134277344,-3.1576975806718437,50.730010986328125,0.8150026720017005,257.94000244140625,221.17249382998108,241.0445998128255,260.91670579566994,267.385199508667,21.17826486363588,0.4934172704681491,0.14122448979591837,0.14786320712089518,,2.5050381494801273,1.2525190747400636,-6.073836237710818,Healthcare,VHT,SP500,SPY,Laboratory Corporation of Ameri,1.021285,1.904,60.608,2.88,0.0112,-0.187,-0.233,3480100096,0.22145,1660694400,error,13.911295,1748649984,0.32555,5624300000,0.93437,Diagnostics & Research,1652832000,0.72,1021248000,2:1,22976589824,2393299968,0.18901,0.0344,-0.99,2.2091467,1.4620615,0.12666,1.556,0.090959996,0.19262,-0.037,166.651,91000000,2.68,,1068800000,11.745,6315800064,15715200000,error,0.72,0.002791347,12.069312
MSCI,2022-08-01 00:00:00,0.21940761200227915,-0.7805923879977208,113214.32779317604,-402785.67220682395,-289571.3444136479,2873380.787115853,9962700.0,0.28841386241840594,0.14859437156204586,1.9409474220763347,2873380.787115853,9962700.0,0.28841386241840594,0.07429718578102293,3.8818948441526695,614.6799926757812,679.8499755859375,679.8499755859375,-5.197361774015347,104.6300048828125,1.1054460699086381,476.8599853515625,384.2155773130081,425.4577996826172,466.70002205222625,513.5497534179688,84.37326538683601,0.5819898905371019,0.23428571428571426,0.01636311182315776,,1.23108783263325,0.615543916316625,-4.9083379915323055,Financial Services,VFH,SP500,SPY,MSCI Inc,1.060451,1.329,,5,0.0105,0.302,0.273,1251518976,0.57444,1660176000,error,37.64303,852688000,0.8214,1684860000,0.94869006,Financial Data & Stock Exchanges,1652313600,1.04,,,38455427072,952428032,0.53529,0.4275,3.04,,17.650694,0.36846,1.276,0.15147,,0.108,26.614,80502896,1.86,,842300032,10.463,4669081088,2178692096,error,4.16,0.008723734,49.094555
CATY,2022-08-01 00:00:00,0.7333343021460412,-0.26666569785395877,259747.0098201278,-94452.9901798722,165294.0196402556,1278040.9645202947,4404800.0,0.2901473312114726,0.1496163273987148,1.9392758548220117,1278040.9645202947,4404800.0,0.2901473312114726,0.0748081636993574,3.8785517096440234,45.189998626708984,48.880001068115234,48.880001068115234,-3.153563498306749,5.470001220703125,0.6706267575587898,41.900001525878906,37.47665835475996,39.964643274943036,42.45262819512611,42.551029682159424,2.521581999870106,0.309502378213413,0.2179591836734694,0.025521456562081688,,1.23108783263325,0.615543916316625,-4.9083379915323055,Financial Services,VFH,SP400,MDYG,Cathay General Bancorp,1.185185,,,1.36,0.0326,0.216,0.153,,0,1653523200,error,11.154054,,0,668366000,0.72046995,Banks—Regional,error,,1096416000,2:1,3187014144,,0.65379995,0.32599998,1.09,1.2940955,4.6090617,0.45082,,0.015360001,0.12765001,0.104,9.078,77223504,4.89,,141734000,1.904,271625984,691467008,error,1.27,0.03031026,11.123989
RCII,2022-08-01 00:00:00,0.7394963640181246,-0.26050363598187537,467361.70205945475,-164638.29794054522,302723.4041189095,3676947.8069943874,13357800.0,0.2752659724651056,0.14206020951769346,1.9376711705526626,3676947.8069943874,13357800.0,0.2752659724651056,0.07103010475884673,3.875342341105325,66.69999694824219,67.76000213623047,67.76000213623047,-15.047396171896844,8.650001525878906,0.9014969244616581,24.020000457763672,18.124148018657294,23.0881333287557,28.052118638854104,34.74239998817444,11.536465911119059,0.4503875068197262,-0.3178105635821882,0.0011372925664842504,,2.5921174150621997,1.2960587075310999,-3.533772315789867,Industrials,VIS,SP600,SLY,Rent-A-Center Inc.,1.66028,0.504,325.321,1.36,0.056599997,,,429055008,0.09116,1655424000,error,4.296959,1588631424,0.48244998,2235012000,0.89515996,Rental & Leasing Services,1655424000,0.34,1062460800,5:2,1420614912,461796000,0.05254,1,0.17,2.7119792,0.30184805,0.01873,0.405,0.05343,0.13934,0.119,83.404,59143000,4.79,,95684000,1.618,1701619968,4706391040,error,1.27,0.052872606,18.06015
OMCL,2022-08-01 00:00:00,0.8873239058252114,-0.11267609417478858,297342.24084202835,-37757.75915797165,259584.4816840567,686712.0872628232,7497100.0,0.09159702915298225,0.04752636962193076,1.9272885743563157,686712.0872628232,7497100.0,0.09159702915298225,0.02376318481096538,3.8545771487126315,154.9199981689453,187.2899932861328,187.2899932861328,-10.353096791130676,18.889999389648438,2.088792110103129,111.30999755859375,105.52464133929635,112.5422666422526,119.55989194520885,140.43235012054444,26.994365934166083,0.02297660642244184,-0.015510204081632652,0.8737222142964769,,2.5050381494801273,1.2525190747400636,-6.073836237710818,Healthcare,VHT,SP400,MDYG,"Omnicell, Inc.",1.129416,0.816,57.07,,,-0.433,-0.419,139347008,0.11622,,error,,86982496,0.48588002,555042000,1.0833,Health Information Services,error,,,,,158398000,0.0744,0,1.88,,,0.06,0.596,0.02781,0.06898,0.266,27.377,,3.3,,265008000,5.996,613350976,1199003008,error,,,error
LFUS,2022-08-01 00:00:00,0.2986432837366659,-0.7013567162633342,27743.96105913626,-65156.03894086374,-37412.077881727484,463586.49302941386,1937800.0,0.23923340542337385,0.12425402933849004,1.9253573240000095,463586.49302941386,1937800.0,0.23923340542337385,0.06212701466924502,3.850714648000019,287.9200134277344,334.8399963378906,334.8399963378906,-2.4075378534173817,50.94000244140625,1.0227296983425622,278.32000732421875,232.14174351028956,256.6894425455729,281.2371415808562,270.0801953887939,28.09872549265012,0.1982495782095341,-0.19673469387755102,0.04380722053354578,,3.0168171115970823,1.5084085557985412,-5.120880210553859,Technology,VGT,SP400,MDYG,"Littelfuse, Inc.",1.15581,3.608,32.289,2.12,0.0076,1.026,1.036,581478016,0.25965,1653436800,error,20.910742,131092872,0.39284,780323000,1.0403501,Electronic Components,error,,865987200,2:1,6809270272,374908992,0.21378,0.1504,19.81,3.7380497,3.0405805,0.15343,2.138,0.10007,0.18768999,0.344,90.879,24632000,3.31,,461644000,18.661,646000000,2239463936,error,1.97,0.0070781833,23.621294
TXT,2022-08-01 00:00:00,0.7785734137688622,-0.2214265862311377,752802.6337731129,-214097.36622688704,538705.2675462258,4455169.87743915,19073800.0,0.23357536922056168,0.12162502474266809,1.9204548547040874,4455169.87743915,19073800.0,0.23357536922056168,0.060812512371334046,3.8409097094081748,72.30999755859375,79.44999694824219,79.44999694824219,-2.904964397248454,11.680000305175781,0.7972182745480824,65.76000213623047,57.04626596495338,62.49413340250651,67.94200084005965,69.80818183898926,5.438868436884767,0.5409821173285777,-0.026938775510204082,0.7825171084615993,,2.5921174150621997,1.2960587075310999,-3.533772315789867,Industrials,VIS,SP500,SPY,Textron Inc.,1.595998,2.3,57.815,0.08,0.0011999999,0.236,0.186,1480999936,0.11879,1662595200,error,13.7707,1227374976,0.16676001,2067000000,0.99328005,Aerospace & Defense,1654732800,0.02,1188172800,2:1,13719965696,1439000064,0.08727,0.0221,,2.0201204,1.1005026,0.064330004,1.129,0.043509997,0.12448,-0.012,56.989,211532000,4.32,,1764000000,8.339,3932000000,12467000320,error,0.08,0.001216545,17.917128
ELY,2022-08-01 00:00:00,0.8125002980235081,-0.1874997019764919,1124906.662613547,-259593.33738645303,865313.3252270939,10988657.027982252,29967900.0,0.3666809161797207,0.19116495668262903,1.9181387768077298,10988657.027982252,29967900.0,0.3666809161797207,0.09558247834131452,3.8362775536154596,34.2400016784668,34.2400016784668,34.2400016784668,-9.129734285633278,3.6999988555908203,0.7438741804479642,22.979999542236328,19.37813457096441,21.176133295694985,22.97413202042556,24.076599969863892,2.880178449305659,0.42506964541833303,0.23702510661468673,0.01526360367657059,,2.6628172793183427,1.3314086396591713,-6.379992321824127,Consumer Cyclical,VCR,SP400,MDYG,Callaway Golf Company,1.782034,1.214,91.063,,,-0.799,-0.682,412719008,0.117180005,1590451200,error,30.773333,-138828752,0.35331002,1131762000,0.79493,Leisure,error,,795052800,2:1,4293203200,171556992,0.06562,0,1.4,1.1534809,1.2189511,0.03867,0.617,0.019019999,0.03724,0.596,18.936,186014000,8.06,,245000000,1.327,3369799936,3522046976,error,0,0,11.42009
CASY,2022-08-01 00:00:00,0.7685668580825556,-0.23143314191744432,179306.64799066025,-53993.35200933976,125313.2959813205,1589067.492208079,5923900.0,0.2682468462006582,0.13993949679204998,1.9168773101940826,1589067.492208079,5923900.0,0.2682468462006582,0.06996974839602499,3.833754620388165,216.39999389648438,216.39999389648438,216.39999389648438,-0.9902551014007508,32.84001159667969,1.267389793601055,205.55999755859375,180.93901706748963,196.35219960530597,211.7653821431223,194.78600028991698,8.49328596894795,0.5350002855751701,0.013066558868000674,0.8935271929965757,,error,error,error,error,error,SP400,MDYG,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
MMI,2022-08-01 00:00:00,0.725274679209058,-0.274725320790942,110604.38857938134,-41895.611420618654,68708.77715876268,733416.6895133709,2056600.0,0.35661610887550854,0.1866134527381003,1.9109882146385009,733416.6895133709,2056600.0,0.35661610887550854,0.09330672636905014,3.8219764292770018,40.88999938964844,58.33000183105469,58.33000183105469,-5.0688681728797365,6.969997406005859,0.7345150009992465,40.7400016784668,34.473694826319175,38.28580019632975,42.09790556634033,44.698978176116945,4.705430822520199,0.03603366026546517,-0.12653061224489798,0.1947850486910978,,0.4716598969041488,0.2358299484520744,-4.064970717561021,Real Estate,VNQ,SP600,SLY,"Marcus & Millichap, Inc.",0.95828,2.969,11.043,0.5,0.012200001,1.189,1.184,230922000,0.16127001,1646611200,error,16.336065,268429120,0.35201,456231000,1.00988,Real Estate Services,error,,,,1581154560,208470000,0.15244001,0.0627,1.66,2.4998434,1.1042144,0.11191,2.853,0.15761,0.25907,0.736,35.847,39667700,5.04,,534683008,13.753,74583000,1431927040,error,,,15.342571
PEP,2022-08-01 00:00:00,0.7643294149662508,-0.23567058503374913,3083763.457622836,-950836.5423771642,2132926.9152456718,13117790.648092752,82287900.0,0.15941336026430072,0.08346877432470635,1.9098562492862092,13117790.648092752,82287900.0,0.15941336026430072,0.04173438716235318,3.8197124985724185,158.66000366210938,177.6199951171875,177.6199951171875,0.7424439592109809,22.830001831054688,0.8633035962894761,176.9499969482422,157.8053655568503,166.8600003051758,175.91463505350129,167.48840003967285,5.230260261884521,0.8147995489332761,0.4409963617950228,6.2668266309305005e-06,,1.6728171414817883,0.8364085707408941,-2.675496275223296,Consumer Defensive,VDC,SP500,SPY,"Pepsico, Inc.",0.565346,0.831,210.34,4.6,0.025999999,-0.394,-0.394,14816000000,0.18099001,1661990400,error,24.205519,5905375232,0.53335,42429000000,0.73982,Beverages—Non-Alcoholic,1654128000,1.15,833328000,2:1,242190254080,11157000192,0.14975001,0.6589,3.3,13.063124,2.9585187,0.11282,0.595,0.082609996,0.54608,0.052,59.192,1380080000,2.11,,5692000256,4.124,39279001600,81862000640,error,4.375,0.024724498,26.429218
RRC,2022-08-01 00:00:00,0.6619721715163018,-0.3380278284836982,2135058.8447915283,-1090241.155208472,1044817.6895830564,19562260.086443126,87229600.0,0.2242617194902089,0.1174891285476653,1.9087869853356347,19562260.086443126,87229600.0,0.2242617194902089,0.05874456427383265,3.8175739706712695,17.469999313354492,37.119998931884766,37.439998626708984,0.329069475354327,14.069997787475586,0.7876678739417405,32.220001220703125,22.41657540338123,29.85013326009114,37.28369111680105,25.42454997062683,5.205200228820225,0.3923370612686076,-0.13970592897828837,0.1525762117462954,,1.810361568585051,0.9051807842925255,-1.1543466692550088,Energy,VDE,SP400,MDYG,Range Resources Corporation,2.063856,0.33,120.605,,,,,1237682048,0.25801,1576108800,error,8.679452,722894144,0.63105,1937478000,0.89251,Oil & Gas E&P,error,,1133740800,3:2,8230305792,1240632960,0.18114,0,0.22,6.4403334,1.715726,0.11196999,0.3,0.08456001,0.3069,1.141,19.669,259795008,2.13,,356000,0.001,2384583936,4796981248,error,0.02,0.00062073243,error
EXTR,2022-08-01 00:00:00,0.5624995032941532,-0.43750049670584684,666449.4115029128,-518350.58849708736,148098.8230058254,10118246.058285546,22121100.0,0.45740248262001193,0.2397837416267702,1.9075625374633243,10118246.058285546,22121100.0,0.45740248262001193,0.1198918708133851,3.8151250749266485,12.0600004196167,16.610000610351562,16.610000610351562,-1.4059834093284014,4.680000305175781,0.9464202689270568,12.899999618530273,7.833636295496569,9.851466655731201,11.869297015965834,11.583500027656555,1.797853492372812,0.9811223525012268,0.32514506990855385,0.00089346352062031,,3.0168171115970823,1.5084085557985412,-5.120880210553859,Technology,VGT,SP600,SLY,"Extreme Networks, Inc.",1.93742,0.978,388.664,,,-0.511,-0.476,113106000,0.10168,,error,10.1317835,92594496,0.56633,629938000,0.8929,Communication Equipment,,,967161600,2:1,1689467392,128177000,0.06558,0,0.67,18.69814,1.5188668,0.0398,0.757,0.043870002,0.61143,0,8.594,129263000,4.87,,194522000,1.505,351131008,1112321024,error,0,0,39.606056
GPN,2022-08-01 00:00:00,0.6647515220430418,-0.3352484779569582,3189610.753066923,-1608589.246933077,1581021.506133846,7552982.171183845,32866800.0,0.2298058274971657,0.12052199977552223,1.9067541853370307,7552982.171183845,32866800.0,0.2298058274971657,0.06026099988776112,3.8135083706740613,195.3800048828125,195.3800048828125,195.3800048828125,-7.647501042404586,26.44001007080078,0.8370810704824575,127.9800033569336,104.78535167058016,118.38714319864908,131.988934726718,131.42005020141602,12.05484445341962,0.7093259124384235,-0.12086566952900624,0.2157003901201492,,2.5921174150621997,1.2960587075310999,-3.533772315789867,Industrials,VIS,SP500,SPY,Global Payments Inc.,,0.872,52.689,1,0.0078,,,3649449984,0.41314,1663200000,error,11.4021635,2590693376,0.57056,4788237000,0.86749,Specialty Business Services,1654732800,0.25,1446508800,2:1,35600732160,2869317120,0.22069,0.27,0.79,1.4807484,4.0302057,0.00871,0.489,0.02728,0.00422,0.067,31.007,281540000,2.66,,1933309056,6.95,12633004032,8833477632,error,0.5,0.0039068605,36.12857
SEM,2022-08-01 00:00:00,0.9531238824118446,-0.04687611758815535,423758.8781203061,-20841.12187969387,402917.75624061225,3877851.2696772055,10690600.0,0.3627346706150455,0.19032802919873124,1.9058394716854639,3877851.2696772055,10690600.0,0.3627346706150455,0.09516401459936562,3.8116789433709277,40.22999954223633,40.22999954223633,40.22999954223633,-3.9499367638865217,7.990001678466797,0.7889698070276121,29.709999084472656,21.584470421384538,25.229533309936524,28.87459619848851,26.212611198425293,3.5217139765507195,0.9757774656636405,0.5644183581093845,7.798266439996729e-09,,2.5050381494801273,1.2525190747400636,-6.073836237710818,Healthcare,VHT,SP600,SLY,Select Medical Holdings Corpora,1.23627,1.052,352.87,0.5,0.017,-0.551,-0.556,710110976,0.113479994,1652832000,error,10.030716,-140812256,0.19298,1263508000,0.85141,Medical Care Facilities,error,,,,3942521344,167676992,0.08087,0.1976,0.79,3.4418552,0.63003737,0.05446,0.915,0.04092,0.26125,0.034,48.17,134145000,6.68,,146626000,1.122,4970399744,6257598976,error,0.375,0.012622013,9.230528
VRSK,2022-08-01 00:00:00,0.4332264718308109,-0.5667735281691891,301395.65645269514,-394304.34354730486,-92908.68709460972,3113010.1035166592,12992600.0,0.2395987026089204,0.125726176058023,1.905718523550298,3113010.1035166592,12992600.0,0.2395987026089204,0.0628630880290115,3.811437047100596,210.66000366210938,231.57000732421875,231.57000732421875,-3.0575764622166894,34.910003662109375,0.7194429507275886,189.02000427246094,158.84615591404432,173.8260670979818,188.80597828191927,198.506050491333,20.113635671545207,0.8798706677470762,0.5428571428571428,2.6573829779311937e-08,,2.5921174150621997,1.2960587075310999,-3.533772315789867,Industrials,VIS,SP500,SPY,"Verisk Analytics, Inc.",0.83908,0.466,146.254,1.24,0.0064999997,2.039,1.999,1400099968,0.45935002,1655164800,error,30.333868,692499968,0.64700997,1940800000,0.96185994,Consulting Services,1655164800,0.31,,,29840318464,1106599936,0.37838,0.1909,3.61,11.2925005,9.790131,0.32917,0.387,0.090270005,0.36865002,0.068,18.89,157902000,3.48,,402500000,2.549,3913600000,3048000000,error,1.18,0.006242725,30.579288
VVI,2022-08-01 00:00:00,0.8540143343227394,-0.14598566567726054,80021.14312604068,-13678.856873959312,66342.28625208137,595953.3952948672,1719200.0,0.34664576273549746,0.18206955595509317,1.9039194164948503,595953.3952948672,1719200.0,0.34664576273549746,0.09103477797754658,3.8078388329897006,52.0,52.72999954223633,52.72999954223633,-6.387939916137427,8.790000915527344,0.5641050702036303,33.77000045776367,24.51023263195703,28.991400032043458,33.472567432129885,36.51655005455017,6.810596314769295,0.5721273727861746,-0.060482268584437296,0.5358738996846981,,2.5921174150621997,1.2960587075310999,-3.533772315789867,Industrials,VIS,SP600,SLY,Viad Corp,1.767986,0.959,279.876,,,,,5716000,0.008719999,1584057600,error,22.704699,-30877000,-0.04803,-46532000,0.96472,Specialty Business Services,error,,1391558400,1062:1000,694540096,12790000,-0.06688,0,5.94,27.107372,1.0591296,-0.11971,0.722,-0.02791,-0.32653,5.13,32.07,20530300,7.72,,57902000,2.812,574353024,655764992,error,0,0,error
EFX,2022-08-01 00:00:00,0.8599992231889204,-0.14000077681107956,667789.3968061967,-108710.60319380328,559078.7936123933,5416190.569912355,13422200.0,0.4035247999517482,0.21288892745821467,1.8954710551160587,5416190.569912355,13422200.0,0.4035247999517482,0.10644446372910733,3.7909421102321175,264.2900085449219,300.1099853515625,300.1099853515625,-5.488651682272355,42.30000305175781,0.8275885569253202,210.77999877929688,171.88872830115824,191.22699971516928,210.56527112918033,232.85470054626464,36.455253513237956,0.7893209294271264,0.1453654674065075,0.13648821749271217,,2.5921174150621997,1.2960587075310999,-3.533772315789867,Industrials,VIS,SP500,SPY,"Equifax, Inc.",1.484035,0.514,148.788,1.56,0.0075,-0.063,-0.067,1697100032,0.32914,1653350400,error,24.206898,161775008,0.59074,2943000000,0.96800005,Consulting Services,1653350400,0.39,819244800,2:1,25777440768,860499968,0.22549999,0.2574,2.55,6.774536,4.999407,0.14544,0.424,0.07068,0.20599002,0.066,42.211,122400000,2.87,,223600000,1.827,5685199872,5156100096,error,1.56,0.00746733,34.752476
F,2022-08-01 00:00:00,0.8977271126321733,-0.10227288736782672,98320599.5115671,-11201100.488432908,87119499.02313419,602163234.193669,1302650200.0,0.46226011725455457,0.24398439964636115,1.8946298120886798,602163234.193669,1302650200.0,0.46226011725455457,0.12199219982318057,3.7892596241773595,16.450000762939453,25.8700008392334,25.8700008392334,-4.599584854941606,4.820000648498535,0.8531035634802484,15.34000015258789,10.49826925866633,12.443533337910969,14.388797417155608,16.5344957447052,3.368879493051602,0.9309148906694292,-0.0890523173019499,0.36185647741940585,,2.6628172793183427,1.3314086396591713,-6.379992321824127,Consumer Cyclical,VCR,SP500,SPY,Ford Motor Company,1.206896,1.162,294.401,0.4,0.026099999,0.143,0.189,17451999232,0.1179,1650844800,error,7.5049505,13603749888,0.12194,16507000000,0.54164004,Auto Manufacturers,1650844800,0.1,965260800,1748175:1000000,60946837504,12401999872,0.07817,0.1038,0.11,1.3798125,0.41172785,0.078839995,0.954,0.029260002,0.29395,0.502,36.961,3949390080,1.96,,28216000512,7.018,130233999360,148026998784,error,0.3,0.019556714,5.0198674
ASO,2022-08-01 00:00:00,0.8225357561169555,-0.17746424388304446,1061317.8861177077,-228982.11388229227,832335.7722354154,9529475.478370031,30208900.0,0.3154525811390031,0.1665094526535889,1.8945025409174805,9529475.478370031,30208900.0,0.3154525811390031,0.08325472632679445,3.789005081834961,,51.08000183105469,51.08000183105469,,11.610000610351562,,43.86000061035156,29.45419163821166,36.826465695699056,44.19873975318645,38.8658858203888,4.328902054707413,0.9950142697944715,0.7001636323648721,7.544568127064557e-13,,2.6628172793183427,1.3314086396591713,-6.379992321824127,Consumer Cyclical,VCR,SP600,SLY,"Academy Sports and Outdoors, In",,1.557,121.289,0.3,0.0070999996,-0.082,-0.157,980120000,0.14715,1655251200,error,6.9790325,277346752,0.34664002,2351095000,1.07787,Specialty Retail,error,,,,3830909440,551134016,0.13131,0.0108,0.56,2.7724738,0.5751663,0.096599996,0.408,0.11659,0.45271,-0.071,74.337,88535000,5.33,,472395008,5.551,1853915008,6660525056,error,,,6.6314178
TTMI,2022-08-01 00:00:00,0.7826078843980968,-0.2173921156019032,366417.01147518895,-101782.98852481108,264634.0229503779,2236791.794030608,10967400.0,0.2039491396347911,0.10766870071910822,1.8942286688019425,2236791.794030608,10967400.0,0.2039491396347911,0.05383435035955411,3.788457337603885,15.359999656677246,15.890000343322754,15.890000343322754,-1.8138141303034174,3.3299999237060547,0.5253843694703815,13.699999809265137,11.285839501531154,13.119333318074546,14.952827134617937,13.724050011634827,0.9032855307553196,0.5849514687636822,-0.3570262629445147,0.0002564825107055454,,3.0168171115970823,1.5084085557985412,-5.120880210553859,Technology,VGT,SP600,SLY,"TTM Technologies, Inc.",1.558109,2.445,66.636,,,,,263414000,0.114350006,,error,9.671429,73160872,0.16554001,372011000,1.01249,Electronic Components,error,,,,1413020800,171478000,0.059609998,0,0.49,0.9757855,0.61340535,0.03249,2.131,0.02856,0.05179,0.104,21.884,104359000,3.48,,519079008,5.139,964776000,2303567872,error,,,17.270409
SAM,2022-08-01 00:00:00,0.6618765512762795,-0.3381234487237204,69099.91195324359,-35300.08804675641,33799.823906487174,1545208.9574005126,4426400.0,0.34908931804638366,0.18431312964410557,1.8940013591025675,1545208.9574005126,4426400.0,0.34908931804638366,0.09215656482205278,3.788002718205135,718.1599731445312,718.1599731445312,718.1599731445312,-10.526505560099002,96.20001220703125,1.065296696007593,380.6099853515625,284.28788730744606,329.39559977213537,374.5033122368247,408.79795013427736,70.0935804091088,0.8671555869065812,0.16408163265306122,0.09269758921276142,,1.6728171414817883,0.8364085707408941,-2.675496275223296,Consumer Defensive,VDC,SP400,MDYG,"Boston Beer Company, Inc. (The)",0.8659,1.545,5.58,,,-0.09,-0.099,51753000,0.02646,,error,21.62834,36027752,0.36358002,797792000,0.86137,Beverages—Brewers,error,,,,4574159360,146816000,-0.0133299995,0,0.11,4.3976855,2.338416,-0.03007,0.907,-0.010720001,-0.05527,0.022,159.531,10203600,4.47,,137800992,11.295,58257000,1956093056,error,,,46.747833
GLW,2022-08-01 00:00:00,0.24615303355751963,-0.7538469664424804,876304.7994647699,-2683695.2005352303,-1807390.4010704604,31077965.6750082,89534100.0,0.3471075900132821,0.18330702524689224,1.893585854365213,31077965.6750082,89534100.0,0.3471075900132821,0.09165351262344612,3.787171708730426,43.470001220703125,43.470001220703125,43.470001220703125,-3.3714288309317397,6.30000114440918,0.9813124382889725,36.38999938964844,30.388347269422617,33.591378924051924,36.79441057868123,36.28627902984619,2.5312707833982864,0.7509371608045468,0.049039677230624835,0.6157068071121771,,3.0168171115970823,1.5084085557985412,-5.120880210553859,Technology,VGT,SP500,SPY,Corning Incorporated,0.945083,1.425,63.195,1.08,0.0297,,0.254,3752000000,0.25722998,1661817600,error,14.560484,1381750016,0.35657,5143000000,0.70375997,Electronic Components,1653609600,0.27,970617600,3:1,30524434432,3209999872,0.15453,0.4359,0.76,2.5358148,2.0927215,0.13725,0.618,0.04733,0.16896,0.033,17.221,845318016,4.11,,1628999936,1.927,7571999744,14586000384,error,1.02,0.028029678,15.431624
