,VOX,VCR,VDC,VDE,VFH,VHT,VIS,VGT,VAW,VNQ,VPU,SPTM,SPY,SLY,MDYG,CONSUMER,WPUSI019011,WPU101,GVZCLS,UNRATE,VIXCLS,BUSLOANS,AWHAETP,UMCSENT,TDSP,DCOILWTICO,CPIAUCSL,CSUSHPINSA,FEDFUNDS,T10Y3M,USREC,USALOLITONOSTSAM,USPHCI,INDPRO,NEWORDER,PCE
2017-06-23,86.39080810546875,134.15914916992188,128.38967895507812,75.51109313964844,55.484432220458984,141.14501953125,119.84346771240234,138.7366485595703,112.39248657226562,71.7164077758789,103.0599365234375,28.204547882080078,226.09007263183594,57.25429916381836,45.30569076538086,,,,,,,,,,,,,,,,,,,,,
2017-06-30,85.89007568359375,134.42410278320312,127.21825408935547,76.2781753540039,57.24823760986328,138.758056640625,120.2981185913086,134.8262176513672,112.86492156982422,70.93234252929688,100.85272216796875,28.0664005279541,224.8532257080078,57.431514739990234,45.18889236450195,,,,,,,,,,,,,,,,,,,,,
2017-07-07,84.58998107910156,133.25953674316406,126.16273498535156,75.09735870361328,57.98957824707031,138.88987731933594,120.99137878417969,135.6495361328125,113.46821594238281,69.88407135009766,100.01419830322266,28.03380012512207,225.1415252685547,57.36623001098633,45.31516647338867,1380.3800709677419,367.5774193548387,215.55161290322582,12.54,4.319354838709677,11.19,2077.627712903226,34.4,94.05806451612904,9.908829347826087,44.25,244.42493548387097,193.7008064516129,1.1519354838709677,1.34,0.0,100.02840872903225,121.45064516129032,100.05392903225807,61449.45161290323,13206.564516129032
2017-07-14,84.10359954833984,134.81234741210938,126.5596923828125,76.94184112548828,57.715003967285156,140.31166076660156,122.31230926513672,140.51263427734375,115.87215423583984,70.80449676513672,100.66737365722656,28.47774887084961,228.34971618652344,58.028446197509766,45.81708908081055,1381.468887096774,371.1677419354839,215.1451612903226,11.11,4.341935483870968,9.51,2079.416461290323,34.4,94.8258064516129,9.909196086956522,46.53,244.6371935483871,193.8895806451613,1.1541935483870966,1.29,0.0,100.04393511290323,121.49806451612903,99.9514129032258,61503.645161290326,13216.206451612903
2017-07-21,85.61882019042969,136.12847900390625,127.6241683959961,76.61432647705078,57.58686828613281,141.7616424560547,121.46917724609375,141.94854736328125,115.92784881591797,71.3755111694336,103.48306274414062,28.57243537902832,229.5771942138672,58.3455696105957,45.93388748168945,1382.5577032258066,374.758064516129,214.73870967741937,11.22,4.364516129032258,9.36,2081.205209677419,34.4,95.59354838709677,9.909562826086956,45.78,244.8494516129032,194.07835483870969,1.1564516129032256,1.08,0.0,100.05946149677419,121.54548387096774,99.84889677419355,61557.83870967742,13225.848387096774
2017-07-28,87.81681823730469,136.6397705078125,128.1023406982422,78.08818817138672,57.77907180786133,139.87850952148438,120.67286682128906,141.10610961914062,115.10179901123047,71.7164077758789,103.103515625,28.48395538330078,229.6051025390625,58.14503860473633,45.70658874511719,1383.6465193548388,378.34838709677416,214.3322580645161,11.44,4.387096774193549,10.29,2082.993958064516,34.4,96.36129032258064,9.909929565217391,49.72,245.06170967741934,194.26712903225805,1.1587096774193548,1.22,0.0,100.07498788064515,121.59290322580645,99.74638064516128,61612.032258064515,13235.490322580645
2017-08-04,88.63055419921875,136.2326202392578,127.14606475830078,77.07112884521484,58.68516540527344,138.7957000732422,121.43167877197266,141.14442443847656,114.27572631835938,71.5715103149414,104.4186782836914,28.552255630493164,230.07005310058594,57.38954162597656,45.37198257446289,1385.1147483870968,382.1225806451613,214.25483870967741,10.87,4.390322580645162,10.03,2085.8413677419353,34.39032258064516,96.63548387096773,9.910296304347826,49.57,245.30416129032258,194.4203870967742,1.159032258064516,1.19,0.0,100.09220784193548,121.65096774193549,99.69700322580644,61822.41935483871,13253.009677419355
2017-08-11,87.86358642578125,134.43359375,127.30844116210938,74.8560562133789,57.0651969909668,137.10089111328125,119.40813446044922,139.7659149169922,111.75111389160156,69.96930694580078,104.23332214355469,28.17350196838379,227.0106201171875,55.813262939453125,44.51651382446289,1387.0888612903227,386.14193548387095,214.61612903225804,13.45,4.367741935483871,15.51,2090.1003258064516,34.36774193548387,96.2516129032258,9.91066304347826,48.81,245.58687096774193,194.52629032258065,1.156774193548387,1.16,0.0,100.11168590645161,121.72322580645161,99.71847741935484,62241.06451612903,13281.032258064517
2017-08-18,85.81525421142578,131.90550231933594,127.30844116210938,72.92538452148438,56.78146743774414,136.1499481201172,117.97480010986328,139.9190673828125,112.07596588134766,70.04601287841797,105.60143280029297,28.013620376586914,225.69949340820312,54.94584274291992,44.121910095214844,1389.0629741935484,390.1612903225806,214.9774193548387,12.12,4.345161290322581,14.26,2094.359283870968,34.34516129032258,95.86774193548386,9.911029782608695,48.59,245.86958064516128,194.6321935483871,1.154516129032258,1.17,0.0,100.13116397096775,121.79548387096774,99.73995161290323,62659.709677419356,13309.054838709677
2017-08-25,87.68588256835938,132.6156463623047,126.18981170654297,73.80453491210938,57.24823760986328,137.7788543701172,118.55561828613281,141.4412078857422,113.66311645507812,71.4351577758789,106.89895629882812,28.220069885253906,227.41978454589844,55.580081939697266,44.41864013671875,1391.0370870967743,394.18064516129033,215.33870967741933,12.63,4.32258064516129,11.28,2098.6182419354836,34.32258064516129,95.48387096774194,9.91139652173913,47.65,246.15229032258065,194.73809677419354,1.1522580645161289,1.14,0.0,100.15064203548387,121.86774193548386,99.76142580645161,63078.354838709674,13337.077419354839
2017-09-01,88.1441879272461,134.8786163330078,126.92957305908203,74.60608673095703,57.22993087768555,142.30772399902344,120.87895965576172,144.65769958496094,116.17845916748047,71.86979675292969,106.33404541015625,28.69195556640625,230.46990966796875,57.03045654296875,45.327796936035156,1393.0112,398.2,215.7,12.73,4.3,10.13,2102.8772,34.3,95.1,9.911763260869565,47.32,246.435,194.844,1.15,1.14,0.0,100.1701201,121.94,99.7829,63497.0,13365.1
2017-09-08,83.60790252685547,133.51510620117188,127.04683685302734,75.35594177246094,55.59165954589844,144.16261291503906,120.28875732421875,143.1739044189453,115.4173583984375,72.38116455078125,107.31380462646484,28.48395538330078,229.2982177734375,56.49413299560547,44.88584899902344,1396.5531766666666,398.29333333333335,214.72,13.77,4.276666666666666,12.12,2105.0663566666667,34.32333333333333,96.40666666666667,9.91213,47.44,246.47956666666667,194.90536666666665,1.15,1.02,0.0,100.19161906000001,122.00533333333333,100.07624666666666,63609.7,13372.03
2017-09-15,85.18858337402344,135.2573699951172,128.20155334472656,78.27778625488281,57.4221305847168,144.83114624023438,122.79945373535156,145.32781982421875,117.84915161132812,72.7305679321289,107.0136947631836,28.915103912353516,232.87527465820312,57.88768005371094,45.73407745361328,1400.0951533333332,398.38666666666666,213.73999999999998,12.06,4.253333333333333,10.17,2107.2555133333335,34.346666666666664,97.71333333333334,9.912496739130434,49.9,246.52413333333334,194.96673333333334,1.15,1.15,0.0,100.21311802000001,122.07066666666667,100.36959333333333,63722.4,13378.96
2017-09-22,87.2556381225586,135.1248016357422,125.3598403930664,79.90677642822266,58.996337890625,143.31521606445312,125.4132308959961,144.5524139404297,119.14859771728516,71.02435302734375,104.19800567626953,29.016414642333984,233.10891723632812,58.968353271484375,46.08549499511719,1403.63713,398.48,212.76,12.37,4.23,9.59,2109.44467,34.37,99.02,9.912863478260869,50.33,246.5687,195.0281,1.15,1.23,0.0,100.23461698,122.136,100.66293999999999,63835.1,13385.89
2017-09-29,87.07648468017578,136.2334747314453,125.68999481201172,81.60836791992188,60.10476303100586,143.870361328125,126.33076477050781,145.90927124023438,119.86133575439453,71.54096984863281,103.918701171875,29.286054611206055,234.78172302246094,60.853641510009766,46.683841705322266,1407.1791066666667,398.5733333333334,211.78,11.77,4.206666666666667,9.51,2111.6338266666667,34.39333333333333,100.32666666666667,9.913230217391304,51.67,246.61326666666668,195.08946666666665,1.15,1.27,0.0,100.25611594,122.20133333333334,100.95628666666666,63947.8,13392.82
2017-10-06,88.75647735595703,138.58102416992188,125.45415496826172,80.92816162109375,61.134708404541016,146.062255859375,128.0056610107422,148.44366455078125,122.43538665771484,71.72177124023438,104.74625396728516,29.61959457397461,237.71617126464844,61.62553405761719,47.437313079833984,1410.6443741935484,399.19677419354844,211.06451612903226,11.53,4.2,9.65,2111.177961290323,34.41612903225806,100.34516129032258,9.909657989130435,49.34,246.73212903225806,195.16554838709678,1.1516129032258065,1.3,0.0,100.27602848387097,122.26516129032258,101.07008387096774,63911.93548387097,13411.074193548387
2017-10-13,86.40636444091797,137.42149353027344,127.10509490966797,81.04151916503906,60.63812255859375,144.900146484375,127.94921112060547,150.2676239013672,123.3213882446289,73.00467681884766,106.17007446289062,29.65544319152832,238.25816345214844,61.26531982421875,47.459476470947266,1414.0789580645162,400.03225806451616,210.45483870967743,11.76,4.2,9.61,2109.6640870967744,34.438709677419354,99.84838709677419,9.904510173913044,51.43,246.88070967741936,195.24751612903225,1.1538709677419354,1.19,0.0,100.29530646129032,122.3283870967742,101.11206129032257,63816.645161290326,13433.85806451613
2017-10-20,86.44410705566406,137.9347381591797,125.6537094116211,80.44851684570312,61.815216064453125,147.2998809814453,129.57704162597656,151.6212158203125,123.93692779541016,72.02313232421875,107.54046630859375,29.915725708007812,240.2767791748047,61.67699432373047,47.96918487548828,1417.5135419354838,400.8677419354839,209.84516129032258,11.49,4.2,9.97,2108.1502129032256,34.461290322580645,99.35161290322581,9.899362358695653,51.63,247.02929032258064,195.32948387096775,1.1561290322580644,1.28,0.0,100.31458443870967,122.3916129032258,101.15403870967742,63721.354838709674,13456.64193548387
2017-10-27,85.33042907714844,138.85667419433594,123.95740509033203,79.99504089355469,62.15546417236328,144.21990966796875,128.45730590820312,155.50921630859375,124.68303680419922,70.84353637695312,107.91419219970703,29.98119354248047,240.83749389648438,61.77055740356445,48.33959197998047,1420.9481258064516,401.7032258064516,209.23548387096776,11.48,4.2,9.8,2106.636338709677,34.483870967741936,98.85483870967742,9.894214543478261,53.92,247.17787096774194,195.41145161290322,1.1583870967741934,1.32,0.0,100.33386241612902,122.45483870967742,101.19601612903226,63626.06451612903,13479.425806451613
2017-11-03,81.2059326171875,137.7826385498047,123.7215576171875,81.83509826660156,61.99913024902344,143.72862243652344,127.61988067626953,158.00515747070312,123.99288177490234,71.54096984863281,108.10108184814453,30.03729820251465,241.52906799316406,60.76475524902344,48.342750549316406,1423.6678666666667,402.16,209.07333333333335,10.65,4.193333333333333,9.14,2105.4471666666664,34.5,98.32666666666667,9.88906672826087,55.63,247.3187333333333,195.49626666666666,1.1693333333333333,1.16,0.0,100.35295703999999,122.52266666666667,101.23678666666666,63570.46666666667,13502.773333333334
2017-11-10,80.06392669677734,138.6000213623047,126.07099914550781,83.16938018798828,60.43581008911133,142.74606323242188,126.14260864257812,158.20675659179688,122.12760925292969,73.1252212524414,108.55491638183594,29.971837997436523,241.19259643554688,60.31097412109375,48.07049560546875,1424.6005,401.67,210.03,11.68,4.17,11.29,2105.0697499999997,34.5,97.72,9.883918913043479,56.75,247.4403,195.5882,1.202,1.17,0.0,100.37159328,122.602,101.27454,63614.1,13527.53
2017-11-17,81.64952850341797,140.66244506835938,127.41354370117188,80.45722198486328,60.766868591308594,143.00115966796875,125.15461730957031,158.05319213867188,122.7151870727539,72.88414764404297,109.32909393310547,30.01859474182129,240.9776611328125,61.358882904052734,48.5833625793457,1425.5331333333334,401.18,210.98666666666668,10.62,4.1466666666666665,11.43,2104.6923333333334,34.5,97.11333333333333,9.878771097826087,56.21,247.56186666666667,195.68013333333334,1.2346666666666666,1.06,0.0,100.39022952,122.68133333333334,101.31229333333333,63657.73333333333,13552.286666666667
2017-11-24,83.46165466308594,142.17361450195312,127.54054260253906,81.1025619506836,60.959991455078125,144.0970916748047,126.923583984375,161.05796813964844,124.12345886230469,73.14244079589844,109.37358856201172,30.327192306518555,243.31394958496094,62.55181884765625,49.175376892089844,1426.4657666666667,400.69,211.94333333333333,10.58,4.123333333333333,9.67,2104.3149166666667,34.5,96.50666666666667,9.873623282608696,58.94,247.68343333333334,195.77206666666666,1.2673333333333334,1.05,0.0,100.40886576,122.76066666666667,101.35004666666667,63701.36666666667,13577.043333333333
2017-12-01,86.70838928222656,145.34805297851562,130.9422149658203,83.27403259277344,63.91189956665039,146.71408081054688,130.6497039794922,157.5347900390625,124.45921325683594,72.83246612548828,110.64608764648438,30.79477882385254,247.14553833007812,63.22078323364258,49.92885208129883,1427.3984,400.2,212.9,11.39,4.1,11.43,2103.9375,34.5,95.9,9.868475467391304,58.35,247.805,195.864,1.3,1.1,0.0,100.427502,122.84,101.3878,63745.0,13601.8
2017-12-08,84.56591796875,146.2414093017578,131.84933471679688,82.55020904541016,64.64756774902344,146.08114624023438,132.0799102783203,157.5347900390625,125.00012969970703,72.35031127929688,109.62274932861328,30.878944396972656,248.12684631347656,62.6874885559082,49.792720794677734,1428.7565580645162,402.5483870967742,213.96129032258065,11.7,4.077419354838709,9.58,2104.8319870967744,34.47741935483871,95.85483870967742,9.863327652173913,57.15,248.0168064516129,195.9249677419355,1.3248387096774195,1.1,0.0,100.44666558387097,122.89645161290323,101.37813548387096,63761.032258064515,13605.932258064515
2017-12-15,86.49502563476562,147.6843719482422,133.11277770996094,82.32913970947266,64.5678939819336,147.51455688476562,132.4814453125,160.22430419921875,124.58284759521484,73.25436401367188,108.68519592285156,31.101890563964844,250.3344268798828,62.86785888671875,49.82608413696289,1430.1147161290323,404.89677419354837,215.0225806451613,9.43,4.054838709677419,9.42,2105.7264741935483,34.45483870967742,95.80967741935484,9.858179836956522,57.29,248.2286129032258,195.98593548387097,1.3496774193548386,1.04,0.0,100.46582916774194,122.95290322580645,101.36847096774193,63777.06451612903,13610.064516129032
2017-12-22,87.2686767578125,149.3817138671875,133.4416961669922,86.497802734375,65.14093780517578,146.57586669921875,134.15426635742188,160.10879516601562,127.54240417480469,71.54766845703125,104.03112030029297,31.25227928161621,251.27369689941406,63.5584602355957,50.09280014038086,1431.4728741935485,407.2451612903226,216.08387096774194,10.01,4.032258064516129,9.9,2106.6209612903226,34.43225806451613,95.76451612903226,9.85303202173913,58.25,248.4404193548387,196.04690322580643,1.374516129032258,1.15,0.0,100.48499275161291,123.00935483870968,101.3588064516129,63793.096774193546,13614.196774193548
2017-12-29,87.05853271484375,148.72373962402344,133.42343139648438,86.84007263183594,64.73426818847656,146.15859985351562,134.55117797851562,158.55911254882812,128.02938842773438,72.55316162109375,104.55122375488281,31.214685440063477,250.6631622314453,63.344154357910156,49.96105194091797,1432.8310322580644,409.5935483870968,217.14516129032256,10.96,4.009677419354839,11.04,2107.5154483870965,34.409677419354836,95.71935483870968,9.847884206521739,60.46,248.6522258064516,196.10787096774192,1.3993548387096773,1.01,0.0,100.50415633548387,123.0658064516129,101.34914193548387,63809.12903225807,13618.329032258065
2018-01-05,86.50458526611328,153.06236267089844,133.5056610107422,90.20134735107422,65.75094604492188,150.66265869140625,137.73611450195312,165.0755157470703,132.81527709960938,70.86567687988281,101.99552154541016,31.91022491455078,256.82501220703125,64.2061767578125,51.204612731933594,1433.7288548387096,410.78064516129035,218.18064516129033,11.26,4.012903225806451,9.22,2108.046670967742,34.41290322580645,96.21612903225807,9.84341511111111,61.49,248.8328064516129,196.23593548387095,1.411290322580645,1.08,0.0,100.52343771290323,123.1325806451613,101.39168387096774,64001.93548387097,13624.887096774193
2018-01-12,86.93438720703125,157.65841674804688,132.91175842285156,93.01850128173828,67.64564514160156,153.45989990234375,141.8755645751953,166.93319702148438,134.19207763671875,68.7322769165039,99.74468994140625,32.43657302856445,261.0518798828125,65.49691009521484,52.00473403930664,1434.2814258064516,411.0967741935484,219.19677419354838,11.62,4.035483870967742,10.16,2108.30544516129,34.435483870967744,97.11935483870968,9.839455055555556,64.22,248.9899677419355,196.41432258064515,1.4135483870967742,1.12,0.0,100.54280743548388,123.20709677419354,101.47338064516128,64327.32258064516,13633.264516129033
2018-01-19,86.65739440917969,158.73593139648438,136.20079040527344,91.7108383178711,68.27413940429688,156.00112915039062,141.18568420410156,169.4165496826172,133.8548583984375,68.8197021484375,99.3680419921875,32.66215896606445,263.39080810546875,65.99698638916016,52.6731071472168,1434.8339967741936,411.4129032258065,220.21290322580646,11.43,4.058064516129032,11.27,2108.5642193548388,34.458064516129035,98.0225806451613,9.835495,63.38,249.14712903225805,196.59270967741935,1.4158064516129032,1.2,0.0,100.56217715806451,123.2816129032258,101.55507741935484,64652.709677419356,13641.64193548387
2018-01-26,88.81596374511719,163.07452392578125,137.81788635253906,92.99217224121094,69.43869018554688,161.85165405273438,142.48989868164062,172.47740173339844,135.36277770996094,69.67655944824219,101.3677978515625,33.32010269165039,269.186279296875,66.20177459716797,53.20331573486328,1435.3865677419356,411.72903225806454,221.2290322580645,12.98,4.080645161290322,11.08,2108.8229935483873,34.48064516129032,98.9258064516129,9.831534944444444,66.27,249.30429032258064,196.77109677419355,1.4180645161290322,1.25,0.0,100.58154688064516,123.35612903225807,101.63677419354839,64978.096774193546,13650.01935483871
2018-02-02,86.87708282470703,157.92539978027344,132.4458465576172,86.73477935791016,67.76580047607422,153.99093627929688,137.65106201171875,165.614501953125,127.57051086425781,67.39453125,98.9555435180664,32.07000732421875,258.7318420410156,63.8489875793457,51.30422592163086,1436.0624142857143,411.8535714285714,222.29285714285714,13.11,4.0964285714285715,17.31,2109.496342857143,34.5,99.76071428571429,9.827574888888888,65.5,249.44407142857142,196.98360714285715,1.4232142857142855,1.36,0.0,100.60031266428572,123.43321428571429,101.72721785714286,65214.71428571428,13659.621428571429
2018-02-09,81.4997787475586,150.7071533203125,126.16019439697266,79.6875228881836,64.05955505371094,145.38111877441406,130.15655517578125,158.42434692382812,122.67221069335938,64.83268737792969,96.43571472167969,30.434551239013672,245.62847900390625,60.99612045288086,48.6210823059082,1437.4779142857144,410.8285714285714,223.64285714285714,14.93,4.071428571428571,29.06,2112.657142857143,34.5,100.18571428571428,9.823614833333332,59.2,249.47957142857143,197.40085714285715,1.4457142857142857,1.28,0.0,100.61545481428571,123.52571428571429,101.87014285714285,64918.71428571428,13676.57142857143
2018-02-16,85.19606018066406,156.70489501953125,130.6460418701172,81.75868225097656,67.13731384277344,151.7246551513672,136.1389617919922,167.8187255859375,128.02938842773438,65.8294448852539,99.3052749633789,31.816225051879883,256.5338439941406,63.88231658935547,50.95718765258789,1438.8934142857145,409.80357142857144,224.99285714285713,13.96,4.046428571428571,19.46,2115.817942857143,34.5,100.6107142857143,9.819654777777778,61.89,249.51507142857142,197.81810714285714,1.4682142857142857,1.25,0.0,100.63059696428571,123.61821428571429,102.01306785714286,64622.71428571428,13693.521428571428
2018-02-23,83.92577362060547,158.14474487304688,127.74991607666016,82.66263580322266,67.2574691772461,151.6108856201172,136.7154083251953,170.86033630371094,129.14393615722656,65.5234375,99.70883178710938,31.976016998291016,258.03668212890625,64.04425811767578,51.02466583251953,1440.3089142857143,408.7785714285714,226.34285714285716,11.97,4.021428571428571,16.49,2118.978742857143,34.5,101.03571428571429,9.815694722222222,63.52,249.55057142857143,198.23535714285714,1.4907142857142857,1.24,0.0,100.64573911428572,123.71071428571429,102.15599285714285,64326.71428571428,13710.471428571429
2018-03-02,83.4100112915039,153.9300994873047,126.41600799560547,80.44225311279297,65.9080581665039,148.99380493164062,132.42477416992188,169.88818359375,125.02299499511719,64.1681900024414,96.82130432128906,31.402664184570312,252.74844360351562,63.186973571777344,50.3980598449707,1442.135535483871,407.8677419354838,227.71290322580646,11.97,4.0,19.59,2123.034483870968,34.5,101.31612903225808,9.811734666666666,61.19,249.5992258064516,198.65890322580645,1.5158064516129033,1.21,0.0,100.65955037096775,123.79903225806453,102.31577419354838,64117.22580645161,13727.71935483871
2018-03-09,85.51126098632812,158.62149047851562,128.56301879882812,82.16238403320312,68.78248596191406,154.55984497070312,138.39767456054688,177.40562438964844,129.61221313476562,66.08300018310547,97.82565307617188,32.52116775512695,261.94427490234375,65.75407409667969,52.52851486206055,1446.4288838709679,407.64193548387095,229.2032258064516,10.94,4.0,14.64,2132.459870967742,34.5,100.72903225806452,9.80777461111111,62.02,249.7268064516129,199.1202258064516,1.5564516129032258,1.23,0.0,100.66537626774193,123.86225806451613,102.5766935483871,64426.8064516129,13746.754838709678
2018-03-16,84.55622100830078,157.3007049560547,126.22124481201172,81.50216674804688,67.32074737548828,153.07879638671875,135.9381103515625,175.74769592285156,125.86355590820312,66.93987274169922,100.3696517944336,32.16061019897461,258.5892333984375,65.5635757446289,52.14933776855469,1450.7222322580647,407.416129032258,230.69354838709677,9.88,4.0,15.8,2141.885258064516,34.5,100.14193548387097,9.803814555555554,62.29,249.8543870967742,199.58154838709677,1.5970967741935485,1.07,0.0,100.67120216451613,123.92548387096774,102.8376129032258,64736.3870967742,13765.790322580644
2018-03-23,79.72801208496094,149.99815368652344,120.6632080078125,80.82203674316406,62.70225143432617,143.28863525390625,129.31857299804688,162.6493377685547,118.98902130126953,64.0982437133789,98.00227355957031,30.35870933532715,243.35865783691406,62.63815689086914,49.71400451660156,1455.0155806451612,407.19032258064516,232.18387096774194,13.46,4.0,24.87,2151.3106451612903,34.5,99.55483870967741,9.7998545,65.8,249.98196774193548,200.04287096774192,1.637741935483871,1.08,0.0,100.67702806129032,123.98870967741935,103.09853225806451,65045.967741935485,13784.825806451612
2018-03-30,80.22192192077637,150.5214729309082,124.0773696899414,81.15327262878418,64.08177375793457,145.0256805419922,131.2129364013672,163.94179916381836,120.3648509979248,66.40335655212402,100.81014251708984,30.790313243865967,246.82916259765625,63.14547157287598,50.35946083068848,1459.1852226612903,406.9692473118279,233.6618010752688,11.51,3.998333333333333,20.8825,2160.4421021236562,34.5,98.98204301075268,9.796044457417581,64.415,250.11026693548385,200.50303440860213,1.677018817204301,0.9974999999999999,0.0,100.68262506032258,124.05351075268817,103.34212889784946,65355.35860215053,13803.704784946236
2018-04-06,80.92302703857422,151.00180053710938,124.49697875976562,81.3785171508789,63.48127746582031,142.77536010742188,129.432373046875,161.27008056640625,120.20052337646484,66.451904296875,100.80335998535156,30.55682373046875,244.93356323242188,63.430755615234375,49.887840270996094,1461.12815,406.8333333333333,234.91666666666666,11.95,3.966666666666667,21.49,2164.282816666667,34.5,98.66666666666666,9.794934648351648,62.03,250.2515,200.94233333333332,1.6916666666666667,1.04,0.0,100.6841019,124.14666666666666,103.27391666666666,65661.33333333333,13819.766666666666
2018-04-13,82.58060455322266,151.69955444335938,124.84549713134766,86.56348419189453,64.10264587402344,146.87203979492188,131.52828979492188,167.07652282714844,123.8443832397461,65.91336059570312,99.70098876953125,31.16059684753418,250.0543975830078,64.60052490234375,50.61538314819336,1461.9577199999999,406.74,236.06,13.36,3.92,17.41,2165.47816,34.5,98.48,9.795174956043956,67.35,250.39919999999998,201.3712,1.694,1.06,0.0,100.68351866,124.25399999999999,103.0498,65965.6,13834.42
2018-04-20,83.84307098388672,153.80239868164062,120.36970520019531,88.9483871459961,65.085693359375,147.4518585205078,134.32595825195312,167.047607421875,126.07950592041016,65.37483978271484,100.8304672241211,31.349288940429688,251.43136596679688,65.23555755615234,51.06607437133789,1462.78729,406.64666666666665,237.20333333333332,12.14,3.873333333333333,16.88,2166.6735033333334,34.5,98.29333333333334,9.795415263736263,68.26,250.5469,201.80006666666665,1.6963333333333332,1.15,0.0,100.68293542,124.36133333333333,102.82568333333333,66269.86666666667,13849.073333333334
2018-04-27,84.27674865722656,155.2169952392578,121.00254821777344,89.51370239257812,64.79820251464844,149.4478759765625,130.17210388183594,165.55258178710938,123.19635772705078,67.4406967163086,103.88458251953125,31.3398494720459,251.38418579101562,65.01114654541016,50.57997131347656,1463.6168599999999,406.55333333333334,238.34666666666666,10.99,3.8266666666666667,15.41,2167.8688466666667,34.5,98.10666666666667,9.79565557142857,68.11,250.6946,202.22893333333332,1.6986666666666665,1.14,0.0,100.68235218,124.46866666666666,102.60156666666667,66574.13333333333,13863.726666666667
2018-05-04,80.75919342041016,155.19789123535156,118.59954833984375,89.73452758789062,63.926429748535156,145.69337463378906,128.76853942871094,170.6067657470703,123.1775894165039,68.23526000976562,103.78516387939453,31.302114486694336,250.87489318847656,65.0302505493164,50.88258361816406,1464.663929032258,407.458064516129,239.33870967741936,10.99,3.8193548387096774,14.77,2170.37514516129,34.5,98.01935483870967,9.795895879120879,69.71,250.8118064516129,202.62806451612903,1.7116129032258065,1.11,0.0,100.67956806451613,124.54645161290323,102.54872258064516,66838.0,13876.048387096775
