,Date,buy_volume_pct,sell_volume_pct,daily_buy_vol,daily_sell_vol,net_daily_vol,20td_trend_vol,20td_tot_daily_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_trend_vol,50td_tot_daily_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,MIN_Lookback_One_Year,MIN_Lookback_2_Months,MIN_Lookback_1_Months,risk_trend_factor,risk_per_share,volume_factor,Adj Close,50tdBOLD,50tdMA-TP,50tdBOLU,200tdSMA,200tdSDev,adf_50td,tau_50td,tau_50td_p,hurst_50td,sector_50td_tvf_vel,sector_20td_tvf_vel,sector_risk_trend_factor,Sector,Sector Symbol,Market Index,Index Symbol,shortName,beta,currentRatio,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,sharesOutstanding,shortRatio,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEPS,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingPE
MOH,2022-08-11 00:00:00,0.33412722690789376,-0.6658727730921062,78085.53292837477,-155614.46707162523,-77528.93414325046,1971824.2820297158,7398500.0,0.2665167644833028,0.050802457201574336,5.246139245308859,1971824.2820297158,7398500.0,0.2665167644833028,0.025401228600787168,10.492278490617718,283.42999267578125,350.19000244140625,350.19000244140625,0.016670473128574965,83.3800048828125,1.0120487970371193,328.3999938964844,246.15304073087069,291.0508664957682,335.9486922606658,304.6705992889404,20.330898748627522,0.9615366313263247,0.6353614249565328,7.611381748491069e-11,,1.5363014207552004,0.7681507103776002,-5.465067267166896,Healthcare,VHT,SP500,SPY,Molina Healthcare Inc,0.799489,1.43,84.488,,,0.345,0.341,1312999936,0.04461,,error,16.686674,591000000,0.121929996,3280000000,1.02469,Healthcare Plans,,,1306108800,3:2,19060285440,1788999936,0.04087,0,1.15,6.7235055,0.6475381,0.02555,1.401,0.06509,0.28923,0.185,508.377,58100000,2.89,,7879000064,135.611,2391000064,29435000832,error,0,0,25.411308
CCSI,2022-08-11 00:00:00,0.5897433389412732,-0.4102566610587269,71358.94401189405,-49641.05598810595,21717.888023788102,490398.794408618,1565100.0,0.31333384091024086,0.05984584209159749,5.235682713440066,490398.794408618,1565100.0,0.31333384091024086,0.029922921045798745,10.471365426880132,,,,,20.950000762939453,,56.06999969482422,37.75989483025727,48.31925999959309,58.87862516892892,55.164000053405765,6.11586214942241,0.963967073597364,0.6467946639660334,3.467803492244067e-11,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
FICO,2022-08-11 00:00:00,0.030393377095089068,-0.969606622904911,4109.184583256042,-131090.81541674395,-126981.63083348791,1169702.7286105985,3470800.0,0.33701242612959503,0.06474490836552066,5.205234429045359,1169702.7286105985,3470800.0,0.33701242612959503,0.03237245418276033,10.410468858090718,531.030029296875,531.030029296875,531.030029296875,-0.9848322248805808,136.47000122070312,0.7303226931081134,486.2300109863281,361.99499324862563,427.45500040690104,492.91500756517644,426.2222001647949,44.64561637108397,0.8768783783412439,0.6522448979591837,2.3326784545051e-11,,2.8378031274012656,1.4189015637006328,-4.808556819962308,Technology,VGT,SP400,MDYG,Fair Isaac Corproation,,1.233,,,,-0.303,-0.382,551718016,0.40475,1488326400,error,26.144623,382441376,0.78575,984074000,0.89664,Software—Application,1488326400,0.02,1078963200,3:2,12352838656,456379008,0.38985002,0,2.27,,9.06232,0.27038,1.15,0.21806999,,0.032,50.961,25932000,5.02,,155062000,6.141,1999640960,1363099008,error,0,0,30.83204
DGII,2022-08-11 00:00:00,0.193277149295883,-0.806722850704117,42907.52714368603,-179092.47285631398,-136184.94571262796,2949847.021051412,6651000.0,0.4435193235680968,0.08643452804440055,5.1312748921387685,2949847.021051412,6651000.0,0.4435193235680968,0.043217264022200275,10.262549784277537,25.610000610351562,26.030000686645508,26.030000686645508,1.6465835402664317,13.60999870300293,1.835482813754191,33.36000061035156,19.238930457464974,25.889333305358885,32.5397361532528,22.869950037002564,2.959900272959228,0.9635951359240473,0.6282681835339401,1.2508843819593993e-10,,2.8378031274012656,1.4189015637006328,-4.808556819962308,Technology,VGT,SP600,SLY,Digi International Inc.,1.409922,1.793,61.131,,,0.305,0.307,62579000,0.17306,,error,18.625698,42964000,0.56532,171155000,0.89064,Communication Equipment,,,702086400,3:2,1169727232,31093000,0.087139994,0,1.16,2.4054835,3.234928,0.03526,1.092,0.026670001,0.026770001,0.309,10.419,35084800,7.72,,41515000,1.182,297662016,361592992,error,0,0,101.0303
CR,2022-08-11 00:00:00,0.7713194111767594,-0.22868058882324066,111995.57850286546,-33204.42149713454,78791.15700573093,1087852.4047312173,3583700.0,0.3035556560904142,0.05938296493163668,5.111830580367213,1087852.4047312173,3583700.0,0.3035556560904142,0.02969148246581834,10.223661160734427,104.4000015258789,114.87000274658203,114.87000274658203,-1.2053572837059356,21.279998779296875,0.6182165400756218,102.83000183105469,82.24757703707576,92.38966639200848,102.5317557469412,98.87727569580078,6.058375812936644,0.9467234518597292,0.40767987462085326,2.9883000405341513e-05,,1.9580187623766891,0.9790093811883446,-3.529977002855664,Industrials,VIS,SP400,MDYG,"Crane Holdings, Co.",1.578969,2.045,50.999,1.88,0.019,1.111,1.028,561800000,0.1741,1661817600,error,14.548966,512100000,0.37852,1241000000,0.71748,Specialty Industrial Machinery,error,,905817600,3:2,6194534912,338600000,0.13746999,0.1846,1.41,3.4257877,1.9197145,0.17795,1.366,0.06199,0.29494,0.085,56.07,58727100,3.1,,650600000,11.597,962300032,3226800128,error,1.72,0.016726635,15.168249
ATEN,2022-08-11 00:00:00,0.3214260169413592,-0.6785739830586408,124488.29636138842,-262811.7036386116,-138323.4072772232,4898900.652992031,14648000.0,0.3344416065669054,0.06855931695573875,4.87813504301418,4898900.652992031,14648000.0,0.3344416065669054,0.034279658477869374,9.75627008602836,13.59000015258789,19.049999237060547,19.049999237060547,-1.7326734200243297,3.0299997329711914,0.8454896921646805,15.479999542236328,12.987081241201874,14.547399972279868,16.10771870335786,14.632224068641662,1.0509076367134713,0.32237630897463954,0.06713085273574676,0.492648544458434,,2.8378031274012656,1.4189015637006328,-4.808556819962308,Technology,VGT,SP600,SLY,"A10 Networks, Inc.",0.923546,2.218,10.012,0.2,0.0128,0.625,0.574,51159000,0.19184,1652400000,error,18.950617,44014124,0.79863,196537000,0.86622,Software—Infrastructure,1652400000,0.05,,,1163906048,55401000,0.16233999,0.0806,1.13,5.9867396,4.364495,0.38391,1.917,0.0795,0.64134,0.149,3.47,75824496,5.51,,166792992,2.196,19499000,266676000,error,0.15,0.009677419,12.68595
MEDP,2022-08-11 00:00:00,0.23040808956301914,-0.7695919104369808,83707.25893824485,-279592.7410617551,-195885.48212351027,2452108.8753268574,7208500.0,0.34016908862133,0.0725626779083633,4.687934602564102,2452108.8753268574,7208500.0,0.34016908862133,0.03628133895418165,9.375869205128204,196.1199951171875,231.0,231.0,-2.320181600424653,52.720001220703125,1.3678409930771094,178.60000610351562,131.49089549569806,153.0284861246745,174.56607675365092,170.22624961853026,29.810232641640557,0.8736072239688923,0.6587755102040816,1.4739724380670377e-11,,1.5363014207552004,0.7681507103776002,-5.465067267166896,Healthcare,VHT,SP400,MDYG,"Medpace Holdings, Inc.",1.430395,0.374,142.434,,,0.377,0.236,254459008,0.19783,,error,33.266422,226388624,0.61981,701287000,0.91226995,Diagnostics & Research,error,,,,6551716352,286121984,0.18115,0,1.85,7.2577434,5.093566,0.1627,0.305,0.10457,0.36873,0.262,36.965,35939200,7.86,,42551000,1.373,403447008,1286273024,error,,,37.74327
ENPH,2022-08-11 00:00:00,0.09922008149564406,-0.9007799185043559,288065.6626063034,-2615234.3373936964,-2327168.674787393,30645445.903821845,86672200.0,0.35357872424862696,0.07627524260554233,4.635563417046872,30645445.903821845,86672200.0,0.35357872424862696,0.038137621302771166,9.271126834093744,229.0399932861328,282.4599914550781,282.4599914550781,0.5982350865948342,141.65000915527344,1.3848333899767722,292.8999938964844,140.44096375937974,219.08953318277997,297.7381026061802,191.97264999389648,40.921915021859874,0.9334422955780628,0.5885714285714286,1.628852215464076e-09,,2.8378031274012656,1.4189015637006328,-4.808556819962308,Technology,VGT,SP500,SPY,"Enphase Energy, Inc.",1.482309,3.617,289.624,,,0.941,0.956,300428992,0.17308001,,error,63.135025,359881632,0.40308997,554422000,0.7382,Solar,,,,,40536862720,513620000,0.14761,0,2.29,89.867874,23.354414,0.11707,3.306,0.07058,0.3925,0.678,12.876,135456992,1.26,,1247800960,9.212,1306200064,1735725952,error,0,0,210.74649
UPS,2022-08-11 00:00:00,0.6457823174274011,-0.35421768257259884,1763373.1959672614,-967226.8040327384,796146.391934523,18090128.25335349,52543300.0,0.3442899142869498,0.07462714075007247,4.613467845967494,18090128.25335349,52543300.0,0.3442899142869498,0.037313570375036235,9.226935691934989,219.58999633789062,233.72000122070312,233.72000122070312,-2.023601720341137,36.43998718261719,0.7713280458196917,204.42999267578125,169.16575888479997,184.1805333455404,199.19530780628082,198.09142318725586,14.730538473035955,0.9571975541444291,0.5689795918367347,5.5325871228477796e-09,,1.9580187623766891,0.9790093811883446,-3.529977002855664,Industrials,VIS,SP500,SPY,"United Parcel Service, Inc.",1.080927,1.475,147.805,6.08,0.0297,0.066,0.065,16636999680,0.16620001,1660262400,error,15.676358,7236499968,0.24519,26867000000,0.71916,Integrated Freight & Logistics,1660262400,1.52,,,177981390848,14846000128,0.13606,0.408,,10.943225,1.7780536,0.10922,1.374,0.12614,0.80591005,0.057,114.53,731854016,4.2,,12071000064,13.896,24106999808,100098998272,error,5.08,0.02503573,16.457027
UCBI,2022-08-11 00:00:00,0.6964257736663919,-0.3035742263336081,179259.9941417293,-78140.00585827073,101119.98828345856,3235841.5707564554,9473100.0,0.34158211892162604,0.07648240573357806,4.466152909879785,3235841.5707564554,9473100.0,0.34158211892162604,0.03824120286678903,8.93230581975957,36.66999816894531,39.31999969482422,39.31999969482422,-1.2969376007485136,7.510000228881836,0.8887925002690314,35.189998626708984,27.97952874655654,31.45906665802002,34.9386045694835,33.9467999458313,2.799994328438359,0.9605830192988706,0.6048226858443729,5.991869814310106e-10,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
NMIH,2022-08-11 00:00:00,0.31313216940309724,-0.6868678305969028,118144.76751578858,-259155.23248421145,-141010.46496842286,2763223.391913659,8114100.0,0.34054588825792864,0.07893665165108664,4.314166881098518,2763223.391913659,8114100.0,0.34054588825792864,0.03946832582554332,8.628333762197036,26.81999969482422,27.25,27.25,-2.4497751072990828,6.670000076293945,0.6132800906656242,21.65999984741211,14.827294574781487,17.97074005126953,21.114185527757574,20.616574983596802,2.715886122747566,0.9688137927862581,0.39263885781522395,5.923587359673009e-05,,1.2755413372074613,0.6377706686037307,-4.08847067534876,Financial Services,VFH,SP600,SLY,NMI Holdings Inc,1.502341,0.718,26.525,,,0.269,0.28,362524000,0.72896004,,error,7.0031347,246296000,0.71488,336564000,1.00039,Insurance—Specialty,error,,,,1915556736,320564992,0.70553,0,0.25,1.2633603,3.8517666,0.49449003,0.584,0.0951,0.16871001,0.106,5.798,85745600,2.09,,128220000,1.49,407168992,497319008,error,,,8.812623
DTE,2022-08-11 00:00:00,0.6368425702101688,-0.3631574297898313,1124536.610477116,-641263.389522884,483273.2209542319,5015806.694046951,17556700.0,0.2856918836710174,0.06812603489773907,4.193578623794217,5015806.694046951,17556700.0,0.2856918836710174,0.03406301744886953,8.387157247588434,123.77021026611328,140.22999572753906,140.22999572753906,-0.2144762423715719,19.770004272460938,0.7841612960306396,133.3300018310547,116.78885005755238,126.05560012817382,135.32235019879528,123.3837035369873,7.813100968351542,0.6383424347151503,0.1740196659203241,0.07477542742859539,,0.9360794031192613,0.46803970155963065,-1.0683039927748268,Utilities,VPU,SP500,SPY,DTE Energy Company,0.601057,0.594,223.546,3.54,0.026600001,-0.793,-0.793,2601999872,0.14566,1663286400,error,21.482485,-1585124992,0.19112,3336000000,0.72603995,Utilities—Regulated Electric,1655337600,0.885,1625097600,1175:1000,26136924160,2287000064,0.085710004,0.855,5.63,3.0484002,1.4631878,0.042659998,0.323,0.02104,0.074439995,0.63,92.554,193736000,2.91,,67000000,0.346,19178000384,17863000064,error,3.48,0.026100652,33.14742
KEYS,2022-08-11 00:00:00,0.06523330230052639,-0.9347666976994736,48572.71689297195,-696027.2831070281,-647454.5662140562,4977495.618869878,14423400.0,0.3450986326989391,0.08339100290772922,4.138319730736241,4977495.618869878,14423400.0,0.3450986326989391,0.04169550145386461,8.276639461472483,168.1739959716797,209.0800018310547,209.0800018310547,-2.2047280151783695,39.08599853515625,0.6659582796114244,166.72000122070312,126.00911624904876,147.00575307210286,168.00238989515697,163.42969947814942,22.096283383606597,0.9471510461730921,0.533061224489796,4.7013173175846744e-08,,2.8378031274012656,1.4189015637006328,-4.808556819962308,Technology,VGT,SP500,SPY,Keysight Technologies Inc.,1.099633,2.857,53.136,,,0.424,0.387,1504000000,0.29255,,error,21.799486,685000000,0.63956,3069000000,0.90341,Scientific & Technical Instruments,,,,,30518843392,1147000064,0.24723,0,1.82,8.08389,5.936363,0.19899,1.977,0.10283,0.27936,0.106,28.016,179946000,3.79,,1886000000,10.481,2008000000,5141000192,error,0,0,30.177938
PPL,2022-08-11 00:00:00,0.47115407540269855,-0.5288459245973015,4590501.272056032,-5152598.727943968,-562097.455887936,28879747.615010053,97455900.0,0.2963365749534923,0.0741354762758219,3.99723033883223,28879747.615010053,97455900.0,0.2963365749534923,0.03706773813791095,7.99446067766446,30.719999313354492,30.719999313354492,30.719999313354492,-0.7739994049072265,5.0,0.9542776647685222,29.43000030517578,25.342070172307487,27.83086669921875,30.31966322613001,28.429052295684816,1.2467527338572884,0.5192156010647279,0.23885530517092793,0.014567115769024605,,0.9360794031192613,0.46803970155963065,-1.0683039927748268,Utilities,VPU,SP500,SPY,PPL Corporation,0.774705,0.618,98.854,0.9,0.0306,5.48,5.263,2584999936,0.39923,1655424000,error,18.813665,-574875008,0.42903,2750000000,0.70517,Utilities—Regulated Electric,1655424000,0.225,1433203200,10000:9314,22299045888,1728000000,0.22625,1.2632,,1.6076642,3.4438682,0.113199994,0.415,0.02481,0.05155,0.317,8.678,736185024,2.56,,336000000,0.456,13713999872,6474999808,error,1.255,0.042643562,30.59596
