,Date,buy_volume_pct,sell_volume_pct,daily_buy_vol,daily_sell_vol,net_daily_vol,20td_trend_vol,20td_tot_daily_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_trend_vol,50td_tot_daily_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,MIN_Lookback_One_Year,MIN_Lookback_2_Months,MIN_Lookback_1_Months,risk_trend_factor,risk_per_share,volume_factor,Adj Close,50tdBOLD,50tdMA-TP,50tdBOLU,200tdSMA,200tdSDev,adf_50td,tau_50td,tau_50td_p,hurst_50td,sector_50td_tvf_vel,sector_20td_tvf_vel,sector_risk_trend_factor,Sector,Sector Symbol,Market Index,Index Symbol,shortName,beta,currentRatio,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,sharesOutstanding,shortRatio,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEPS,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingPE
CCSI,2022-08-12 00:00:00,0.9217688266426886,-0.07823117335731145,103330.2854666454,-8769.714533354612,94560.57093329079,518075.4984595846,1604500.0,0.3228890610530287,0.05984584209159749,5.395346606683694,518075.4984595846,1604500.0,0.3228890610530287,0.029922921045798745,10.790693213367389,,,,,20.919998168945312,,57.13999938964844,37.6824398239505,48.4765266418457,59.2706134597409,55.12520004272461,6.078284916149355,0.976858691507012,0.6887257200508602,1.7627730922001319e-12,,2.830642664461235,1.4153213322306175,-4.289931072151296,Technology,VGT,SP600,SLY,"Consensus Cloud Solutions, Inc.",,1.163,,,,-0.609,-0.605,181339008,0.508,,error,10.770493,36355124,0.83434,294664000,0.75152,Software—Infrastructure,error,,,,1176858496,223656992,0.51152,0,,0.95162225,3.2968087,0.22508,1.114,0.103640005,0.24892999,0.05,17.93,19902900,3.92,,93864000,4.696,809838976,356968992,error,,,9.671247
DGII,2022-08-12 00:00:00,0.8450693631059197,-0.15493063689408024,217943.3887450167,-39956.61125498329,177986.77749003342,3037408.001168711,6809200.0,0.44607413516546895,0.08397897258588596,5.311736038557335,3037408.001168711,6809200.0,0.44607413516546895,0.04198948629294298,10.62347207711467,25.610000610351562,26.030000686645508,26.030000686645508,1.7700216619328633,13.60999870300293,1.8784623121395263,33.91999816894531,19.174727770596295,26.105066630045577,33.03540548949486,22.934400024414064,3.0583342803297686,0.9752527929797987,0.6320947852395326,9.504679574914637e-11,,2.830642664461235,1.4153213322306175,-4.289931072151296,Technology,VGT,SP600,SLY,Digi International Inc.,1.386973,1.865,61.653,,,-0.111,-0.028,57101000,0.16936001,,error,19.867815,43410876,0.56356996,171155000,0.90246004,Communication Equipment,error,,702086400,3:2,1199724160,32422000,0.08788,0,1.03,2.5067072,3.5583756,0.03494,1.209,0.02507,0.02507,0.225,9.79,34704200,7.72,,41386000,1.18,296246016,337155008,error,,,111.51613
FICO,2022-08-12 00:00:00,0.9046294235477409,-0.09537057645225908,75265.16803917204,-7934.831960827955,67330.33607834409,1148069.409329899,3443400.0,0.3334115726694252,0.06474490836552066,5.14961841921427,1148069.409329899,3443400.0,0.3334115726694252,0.03237245418276033,10.29923683842854,531.030029296875,531.030029296875,531.030029296875,-0.8854699700280577,136.47000122070312,0.7226794097839616,490.75,361.6394162645896,429.06660034179686,496.4937844190041,426.62185012817383,44.86426466589465,0.9109897086461094,0.6718367346938776,5.8081375597116825e-12,,2.830642664461235,1.4153213322306175,-4.289931072151296,Technology,VGT,SP400,MDYG,Fair Isaac Corproation,1.20051,1.26,,,,0.695,0.52,514279008,0.38029,1488326400,error,29.241194,432562240,0.78141,984074000,0.89778,Software—Application,error,,1078963200,3:2,13399870464,439831008,0.36409,0,2.11,,9.908823,0.31520998,1.169,0.20073,,0.078,49.155,27358400,5.02,,174219008,6.718,1842035968,1352317056,error,0,0,36.551495
DTE,2022-08-12 00:00:00,0.9043480568418538,-0.09565194315814614,976967.2058062546,-103332.79419374527,873634.4116125094,5352283.563748622,17767500.0,0.30124010489650327,0.0607167783269624,4.961398038517667,5352283.563748622,17767500.0,0.30124010489650327,0.0303583891634812,9.922796077035335,123.77021026611328,140.22999572753906,140.22999572753906,0.024063994334340057,20.770004272460938,0.7971812144430077,134.91000366210938,116.69383404103544,126.09906682332355,135.50429960561166,123.48068294525146,7.835272996054352,0.7189585268207268,0.2475491022246864,0.011253426073578529,,0.8711746663250739,0.43558733316253695,-0.7604002509778688,Utilities,VPU,SP500,SPY,DTE Energy Company,0.616006,0.594,223.546,3.54,0.0272,-0.793,-0.793,2601999872,0.14566,1663286400,error,22.983107,-1585124992,0.19112,3336000000,0.74626,Utilities—Regulated Electric,error,,1625097600,1175:1000,26358495232,2287000064,0.085710004,0.855,5.46,3.076749,1.4755918,0.042659998,0.323,0.02104,0.074439995,0.63,92.554,193727008,2.35,,67000000,0.346,19178000384,17863000064,error,4.08,0.030242382,30.135105
MOH,2022-08-12 00:00:00,0.8532742728813326,-0.1467257271186674,241305.96437084087,-41494.035629159145,199811.92874168174,1752511.627892982,7227100.0,0.24249168101907848,0.050802457201574336,4.773227406243724,1752511.627892982,7227100.0,0.24249168101907848,0.025401228600787168,9.546454812487449,283.42999267578125,350.19000244140625,350.19000244140625,0.16166922138821666,83.3800048828125,1.0124985396255644,332.42999267578125,245.66503427588816,291.9405997721354,338.2161652683826,304.83544929504393,20.421899483431872,0.9762816409248657,0.6794610611360351,3.407436669360972e-12,,1.4277768462224463,0.7138884231112231,-5.494343663523337,Healthcare,VHT,SP500,SPY,Molina Healthcare Inc,0.799489,1.43,84.488,,,0.345,0.341,1312999936,0.04461,,error,19.72722,591000000,0.121929996,3280000000,1.02092,Healthcare Plans,error,,1306108800,3:2,19469977600,1788999936,0.04087,0,1.11,7.6793203,0.66145664,0.02555,1.401,0.06509,0.28923,0.185,508.377,58400000,2.89,,7879000064,135.611,2391000064,29435000832,error,,,33.21279
MEDP,2022-08-12 00:00:00,0.9852498345838941,-0.014750165416105902,209858.21476636946,-3141.7852336305573,206716.4295327389,2484410.6023354,7209700.0,0.34459278504450946,0.0725626779083633,4.74889840035511,2484410.6023354,7209700.0,0.34459278504450946,0.03628133895418165,9.49779680071022,196.1199951171875,231.0,231.0,-2.109635496712356,52.720001220703125,1.3571023971210832,182.3000030517578,131.06322974683326,153.79535278320313,176.527475819573,170.07264961242674,29.667427577299534,0.9362059003944183,0.6718367346938776,5.8081375597116825e-12,,1.4277768462224463,0.7138884231112231,-5.494343663523337,Healthcare,VHT,SP400,MDYG,"Medpace Holdings, Inc.",1.430395,0.374,142.434,,,0.377,0.236,254459008,0.19783,,error,33.301094,226388624,0.61981,701287000,0.91226995,Diagnostics & Research,error,,,,6558544896,286121984,0.18115,0,1.85,7.265308,5.0988746,0.1627,0.305,0.10457,0.36873,0.262,36.965,35939200,7.86,,42551000,1.373,403447008,1286273024,error,,,37.78261
CR,2022-08-12 00:00:00,0.8461542975971329,-0.15384570240286707,119223.14053143603,-21676.85946856397,97546.28106287206,994328.016600911,3531000.0,0.2815995515720507,0.05938296493163668,4.742093155776844,994328.016600911,3531000.0,0.2815995515720507,0.02969148246581834,9.484186311553689,104.73999786376953,114.87000274658203,114.87000274658203,-0.7535501857314403,23.94000244140625,0.6161487401665143,105.4800033569336,81.90364941794806,92.59226643880208,103.28088345965611,98.90425731658935,6.075767142544471,0.9775869071285441,0.4517975364034706,3.726333387958646e-06,,2.2494036419627426,1.1247018209813713,-3.2669751283110977,Industrials,VIS,SP400,MDYG,"Crane Holdings, Co.",1.578969,2.045,50.999,1.88,0.019,1.111,1.028,561800000,0.1741,1661817600,error,14.597241,512100000,0.37852,1241000000,0.71748,Specialty Industrial Machinery,error,,905817600,3:2,6215089152,338600000,0.13746999,0.1846,1.41,3.4371548,1.9260843,0.17795,1.366,0.06199,0.29494,0.085,56.07,58727100,3.1,,650600000,11.597,962300032,3226800128,error,1.72,0.016306408,15.218579
CWT,2022-08-12 00:00:00,0.9947098810782881,-0.005290118921711892,183822.38602326764,-977.6139767323575,182844.77204653528,1520323.4376856715,4688300.0,0.3242803228645077,0.06999745585080025,4.632744417964448,1520323.4376856715,4688300.0,0.3242803228645077,0.034998727925400125,9.265488835928895,65.98999786376953,72.08000183105469,72.08000183105469,-1.5852274743855777,14.079998016357422,1.0129438598523672,62.61000061035156,48.99522803071696,55.95139996846517,62.90757190621338,59.19031854629517,5.315205097948748,0.9482448875338744,0.7143446316594351,2.6387556963893587e-13,,0.8711746663250739,0.43558733316253695,-0.7604002509778688,Utilities,VPU,SP600,SLY,California Water Service Group,0.31077,0.967,93.593,1,0.0166,-0.519,-0.49,245568000,0.30346,1659657600,error,32.802082,-109803128,0.50816,412793000,0.84943,Utilities—Regulated Water,error,,1307923200,2:1,3313251840,253978000,0.16162,0.46080002,2.7,2.9689343,4.0942965,0.10689,0.723,0.02261,0.07788,-0.033,15.215,52608000,5.12,,61749000,1.136,1129953024,809235968,error,0.902,0.014406645,28.305618
NMIH,2022-08-12 00:00:00,0.9848481345548074,-0.015151865445192614,275068.0839811577,-4231.9160188422975,270836.1679623154,2904843.533589264,7992500.0,0.36344617248536304,0.07893665165108664,4.60427652913195,2904843.533589264,7992500.0,0.36344617248536304,0.03946832582554332,9.2085530582639,26.81999969482422,27.25,27.25,-2.037036795524089,7.020000457763672,0.6098904900332974,22.34000015258789,14.693054977208483,18.04164005279541,21.39022512838234,20.60627498626709,2.705351223513594,0.9875767044813722,0.44399078174064766,5.552415568316414e-06,,1.6559816381929537,0.8279908190964769,-3.601768902758589,Financial Services,VFH,SP600,SLY,NMI Holdings Inc,1.502341,0.718,26.525,,,0.269,0.28,362524000,0.72896004,,error,7.0250783,246296000,0.71488,336564000,1.00039,Insurance—Specialty,error,,,,1921558912,320564992,0.70553,0,0.25,1.2673188,3.8638356,0.49449003,0.584,0.0951,0.16871001,0.106,5.798,85745600,2.09,,128220000,1.49,407168992,497319008,error,,,8.840237
AIN,2022-08-12 00:00:00,1.0,0.0,65700.0,0.0,65700.0,710352.2238391873,1891600.0,0.37552982863141643,0.08215522441650328,4.570979280971695,710352.2238391873,1891600.0,0.37552982863141643,0.04107761220825164,9.14195856194339,91.52999877929688,91.52999877929688,91.52999877929688,0.700235164866728,21.25,0.6322163776787479,96.48999786376953,72.29230254174037,83.23351145426433,94.17472036678829,84.1071966934204,3.8652177227620674,0.9815022566679377,0.4187755102040816,1.777325514253631e-05,,1.7112953900758507,0.8556476950379254,-5.787061331910157,Consumer Cyclical,VCR,SP600,SLY,Albany International Corporatio,1.266922,4.438,59.018,0.84,0.0092,0.289,0.249,247416000,0.25301,1654473600,error,26.776857,79365752,0.38891,378391000,1.0505201,Textile Manufacturing,error,,944611200,102:100,3147433216,159548000,0.18133,0.21069999,-20.6,3.5904253,3.21857,0.12929,3.488,0.0706,0.1505,0.114,30.605,32380000,5.06,,320870016,10.317,485000000,977897984,error,0.8,0.0082910145,26.850828
